filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled
ergun_full_phi0.150_d6_Re6.8e-03,,,0.0267902730652778,0.0001820977701924,0.1666567055,1.0,6,0.15,4847514.702453448,0.0065559115540949,4898479.838149556,0,True,False
ergun_full_phi0.150_d6_Re1.2e-02,,,0.0513683372405551,0.000336281835063,0.1666567055,1.0,6,0.15,2725460.8074332303,0.0121068696535489,2652745.756818795,0,True,False
ergun_full_phi0.150_d6_Re2.2e-02,,,0.0926654073087501,0.0006122007144131,0.1666567055,1.0,6,0.15,1483478.3933602103,0.0220405430160062,1457351.810844208,0,True,False
ergun_full_phi0.150_d6_Re3.9e-02,,,0.1586678975879966,0.0010737362072448,0.1666567055,1.0,6,0.15,825743.4194123148,0.0386568138626095,831112.1774824603,0,True,False
ergun_full_phi0.150_d6_Re7.1e-02,,,0.3235844288685557,0.0020181324165781,0.1666567055,1.0,6,0.15,476693.8494533907,0.0726571094942754,442394.8913340985,0,True,False
ergun_full_phi0.150_d6_Re1.3e-01,,,0.548824036461418,0.0034170423731347,0.1666567055,1.0,6,0.15,282022.42679516395,0.1230208780216689,261462.37891710832,0,True,False
ergun_full_phi0.150_d6_Re2.3e-01,,,1.031514924586162,0.0066513355474913,0.1666567055,1.0,6,0.15,139897.20921263087,0.2394623916584503,134537.41825539529,0,True,False
ergun_full_phi0.150_d6_Re4.1e-01,,,1.705994939994282,0.0115914660405764,0.1666567055,1.0,6,0.15,76181.97977698492,0.4173177192888816,77387.17657823437,0,True,False
ergun_full_phi0.150_d6_Re7.5e-01,,,3.5839929243952118,0.0216275974542849,0.1666567055,1.0,6,0.15,45972.89349282939,0.7786400453338468,41680.73514321625,0,True,False
ergun_full_phi0.150_d10_Re1.0e-06,,,8.70330281589896e-07,1.6746365259247503e-08,0.1666567055,1.0,10,0.15,31034372981.2434,1.0048419719449874e-06,31956379660.20782,0,True,False
ergun_full_phi0.150_d10_Re1.8e-06,,,1.437844507848969e-06,2.881823720012521e-08,0.1666567055,1.0,10,0.15,17313190175.579323,1.729197580959334e-06,18569949568.99266,0,True,False
ergun_full_phi0.150_d10_Re3.2e-06,,,3.083045631059491e-06,5.482901727135703e-08,0.1666567055,1.0,10,0.15,10255551713.158274,3.289937665985905e-06,9760401509.460772,0,True,False
ergun_full_phi0.150_d10_Re5.8e-06,,,4.906686332593092e-06,9.674748232437448e-08,0.1666567055,1.0,10,0.15,5242144060.172518,5.805195898605741e-06,5531443594.764773,0,True,False
ergun_full_phi0.150_d10_Re1.1e-05,,,9.018802955622156e-06,1.7966939681171998e-07,0.1666567055,1.0,10,0.15,2793834518.8330755,1.0780808145263617e-05,2978544412.4390635,0,True,False
ergun_full_phi0.150_d10_Re1.9e-05,,,1.7025173962660883e-05,3.084097440256312e-07,0.1666567055,1.0,10,0.15,1789927236.13566,1.850569067115221e-05,1735202421.6734407,0,True,False
ergun_full_phi0.150_d10_Re3.4e-05,,,2.8926054068181343e-05,5.301771047033182e-07,0.1666567055,1.0,10,0.15,1029075539.475096,3.181252762153745e-05,1009386161.1439042,0,True,False
ergun_full_phi0.150_d10_Re6.1e-05,,,5.3992097053412894e-05,1.003410711257795e-06,0.1666567055,1.0,10,0.15,536256698.7669715,6.020824114141598e-05,533334590.7234506,0,True,False
ergun_full_phi0.150_d10_Re1.1e-04,,,9.91419190616733e-05,1.8339592484990328e-06,0.1666567055,1.0,10,0.15,294766387.35218114,0.0001100441319175,291802561.8675911,0,True,False
ergun_full_phi0.150_d10_Re2.0e-04,,,0.0001740808218091,3.3786202758964854e-06,0.1666567055,1.0,10,0.15,152500813.4300304,0.0002027293330778,158394446.3027373,0,True,False
ergun_full_phi0.150_d10_Re3.6e-04,,,0.0003449652086247,6.216243544911646e-06,0.1666567055,1.0,10,0.15,89272820.07793814,0.0003729969056007,86089924.67196093,0,True,False
ergun_full_phi0.150_d10_Re6.4e-04,,,0.0006238828440805,1.0998318287111938e-05,0.1666567055,1.0,10,0.15,51576334.709497504,0.0006599385397734,48658170.47741568,0,True,False
ergun_full_phi0.150_d10_Re1.2e-03,,,0.0011033875191674,1.976577904196745e-05,0.1666567055,1.0,10,0.15,28242308.643638957,0.0011860176272335,27075174.17957788,0,True,False
ergun_full_phi0.150_d10_Re2.1e-03,,,0.0017356622110754,3.483025268520822e-05,0.1666567055,1.0,10,0.15,14307111.367413824,0.0020899400705606,15365049.3070028,0,True,False
ergun_full_phi0.150_d10_Re3.8e-03,,,0.0032086475092067,6.23062189933474e-05,0.1666567055,1.0,10,0.15,8265311.299507966,0.0037385965843028,8589522.335137634,0,True,False
ergun_full_phi0.150_d10_Re6.8e-03,,,0.0058506256691135,0.0001079128989338,0.1666567055,1.0,10,0.15,5024068.977768459,0.0064751609369729,4959562.440366392,0,True,False
ergun_full_phi0.150_d10_Re1.2e-02,,,0.0101323253438885,0.0001993065807734,0.1666567055,1.0,10,0.15,2550737.9817582425,0.0119591096065119,2685516.149166302,0,True,False
ergun_full_phi0.150_d10_Re2.2e-02,,,0.0191907727569923,0.0003537196901131,0.1666567055,1.0,10,0.15,1533818.5687775582,0.0212244499284877,1513370.9330097586,0,True,False
ergun_full_phi0.150_d10_Re3.9e-02,,,0.0379903195663225,0.000664110811805,0.1666567055,1.0,10,0.15,861374.1719574742,0.0398490303653015,806259.8740231342,0,True,False
ergun_full_phi0.150_d10_Re7.1e-02,,,0.0667159034133212,0.0011822391316762,0.1666567055,1.0,10,0.15,477329.9783874375,0.0709385876871459,453101.44569765154,0,True,False
ergun_full_phi0.150_d10_Re1.3e-01,,,0.1261022516726944,0.0022206271605508,0.1666567055,1.0,10,0.15,255724.03393141076,0.1332455933224258,241432.6588254844,0,True,False
ergun_full_phi0.150_d10_Re2.3e-01,,,0.2037706192166783,0.0035703251320383,0.1666567055,1.0,10,0.15,159854.92873246307,0.2142323119448915,150329.9466200634,0,True,False
ergun_full_phi0.150_d10_Re4.1e-01,,,0.3832085612437591,0.0069705800954493,0.1666567055,1.0,10,0.15,78867.37014955758,0.4182598038606595,77213.86312715281,0,True,False
ergun_full_phi0.150_d10_Re7.5e-01,,,0.692243529930556,0.0125602961220419,0.1666567055,1.0,10,0.15,43879.24520221549,0.7536628114877727,43047.47497474385,0,True,False
ergun_full_phi0.214_d6_Re1.0e-06,,,1.2605663149742323e-06,2.8696681683096943e-08,0.1666567055,1.0,6,0.2136363636363636,9184459159.899937,1.033142288406641e-06,9207727131.382605,0,True,False
ergun_full_phi0.214_d6_Re1.8e-06,,,2.3703775876054764e-06,4.9579472444775546e-08,0.1666567055,1.0,6,0.2136363636363636,5785820819.879774,1.7849676901758582e-06,5329447943.515709,0,True,False
ergun_full_phi0.214_d6_Re3.2e-06,,,3.704366104267852e-06,8.661605811951129e-08,0.1666567055,1.0,6,0.2136363636363636,2962567960.1526933,3.1183644675915407e-06,3050603184.042322,0,True,False
ergun_full_phi0.214_d6_Re5.8e-06,,,7.2449730691243424e-06,1.5976135017239685e-07,0.1666567055,1.0,6,0.2136363636363636,1703117382.4275963,5.751752371190255e-06,1653912117.8359866,0,True,False
ergun_full_phi0.214_d6_Re1.1e-05,,,1.2212814998374566e-05,2.859585244723813e-07,0.1666567055,1.0,6,0.2136363636363636,896109195.3751429,1.029512218957363e-05,924019493.0729322,0,True,False
ergun_full_phi0.214_d6_Re1.9e-05,,,2.2857285977666395e-05,5.004423570108494e-07,0.1666567055,1.0,6,0.2136363636363636,547605486.3385836,1.801700167452966e-05,527995437.2215244,0,True,False
ergun_full_phi0.214_d6_Re3.4e-05,,,4.164646949791012e-05,9.68477402666116e-07,0.1666567055,1.0,6,0.2136363636363636,266409960.09434423,3.4867270408130664e-05,272831711.3264833,0,True,False
ergun_full_phi0.214_d6_Re6.1e-05,,,7.059883269909832e-05,1.7101480662195194e-06,0.1666567055,1.0,6,0.2136363636363636,144837607.8841825,6.156901017893406e-05,154507938.25736952,0,True,False
ergun_full_phi0.214_d6_Re1.1e-04,,,0.0001425059334828,3.020491083164007e-06,0.1666567055,1.0,6,0.2136363636363636,93719309.8422358,0.0001087441783072,87479694.35665303,0,True,False
ergun_full_phi0.214_d6_Re2.0e-04,,,0.0002737255580258,5.537481593799779e-06,0.1666567055,1.0,6,0.2136363636363636,53560177.65374614,0.0001993612526007,47716996.89159894,0,True,False
ergun_full_phi0.214_d6_Re3.6e-04,,,0.0004395847895517,9.696317492278756e-06,0.1666567055,1.0,6,0.2136363636363636,28053060.747954365,0.000349088293682,27250817.557075992,0,True,False
ergun_full_phi0.214_d6_Re6.4e-04,,,0.0008049307732616,1.776785360277555e-05,0.1666567055,1.0,6,0.2136363636363636,15298182.838742832,0.0006396809615119,14871448.40588538,0,True,False
ergun_full_phi0.214_d6_Re1.2e-03,,,0.0013774043085346,3.216676406257227e-05,0.1666567055,1.0,6,0.2136363636363636,7987262.180532861,0.0011580727207849,8214558.039437761,0,True,False
ergun_full_phi0.214_d6_Re2.1e-03,,,0.0028969469274163,5.643083063876455e-05,0.1666567055,1.0,6,0.2136363636363636,5458318.872985816,0.002031631327505,4682532.081496211,0,True,False
ergun_full_phi0.214_d6_Re3.8e-03,,,0.0041418815475288,0.0001040236075562,0.1666567055,1.0,6,0.2136363636363636,2296598.636490957,0.0037450737038452,2540249.2576880264,0,True,False
ergun_full_phi0.214_d6_Re6.8e-03,,,0.0083870122070627,0.0001840807037831,0.1666567055,1.0,6,0.2136363636363636,1485053.1364768385,0.006627301430118,1435550.7412548675,0,True,False
ergun_full_phi0.214_d6_Re1.2e-02,,,0.0156933327557204,0.000332861371168,0.1666567055,1.0,6,0.2136363636363636,849844.8327398516,0.0119837255933789,793958.722387331,0,True,False
ergun_full_phi0.214_d6_Re2.2e-02,,,0.0274048489620065,0.0006268406539988,0.1666567055,1.0,6,0.2136363636363636,418470.0232715395,0.0225676123424454,421669.6510993676,0,True,False
ergun_full_phi0.214_d6_Re3.9e-02,,,0.0452405683667798,0.0010796022959499,0.1666567055,1.0,6,0.2136363636363636,232890.4627589993,0.0388680056782936,244889.7909453187,0,True,False
ergun_full_phi0.214_d6_Re7.1e-02,,,0.0790509562979143,0.0019302591666441,0.1666567055,1.0,6,0.2136363636363636,127299.62705654382,0.069493483416213,137030.11643334542,0,True,False
ergun_full_phi0.214_d6_Re1.3e-01,,,0.1757816410040491,0.0036791407329991,0.1666567055,1.0,6,0.2136363636363636,77916.95351577022,0.1324569829444683,71959.86417858541,0,True,False
ergun_full_phi0.214_d6_Re2.3e-01,,,0.2562154558531722,0.0061518771562685,0.1666567055,1.0,6,0.2136363636363636,40620.12593032717,0.2214808148695316,43092.449887344985,0,True,False
ergun_full_phi0.214_d6_Re4.1e-01,,,0.4603378366383366,0.0109056403269115,0.1666567055,1.0,6,0.2136363636363636,23223.38821214356,0.392626517877909,24369.99335576185,0,True,False
ergun_full_phi0.214_d6_Re7.5e-01,,,0.7923584660614179,0.018859927527721,0.1666567055,1.0,6,0.2136363636363636,13365.737081525516,0.6789979726697895,14151.327642806988,0,True,False
ergun_full_phi0.214_d10_Re1.0e-06,,,2.688549396688504e-07,1.6348613226782185e-08,0.1666567055,1.0,10,0.2136363636363636,10059031802.89558,9.809754235650713e-07,9697380835.093803,0,True,False
ergun_full_phi0.214_d10_Re1.8e-06,,,4.274463755216091e-07,2.8966184271832274e-08,0.1666567055,1.0,10,0.2136363636363636,5094470603.079024,1.7380749358346262e-06,5473234889.302044,0,True,False
ergun_full_phi0.214_d10_Re3.2e-06,,,9.063875168399134e-07,5.5055107756847685e-08,0.1666567055,1.0,10,0.2136363636363636,2990326996.280818,3.3035039059288062e-06,2879637158.2597837,0,True,False
ergun_full_phi0.214_d10_Re5.8e-06,,,1.5404023136255977e-06,9.446837624924509e-08,0.1666567055,1.0,10,0.2136363636363636,1726081353.4377542,5.6684413606895084e-06,1678220224.6488714,0,True,False
ergun_full_phi0.214_d10_Re1.1e-05,,,2.7924002338480253e-06,1.735001111892403e-07,0.1666567055,1.0,10,0.2136363636363636,927637188.17539,1.0410628883410891e-05,913767430.341734,0,True,False
ergun_full_phi0.214_d10_Re1.9e-05,,,5.014310803394582e-06,3.033819191546346e-07,0.1666567055,1.0,10,0.2136363636363636,544793429.1771712,1.8204003147934215e-05,522571580.857822,0,True,False
ergun_full_phi0.214_d10_Re3.4e-05,,,9.624633687274806e-06,5.88050668071329e-07,0.1666567055,1.0,10,0.2136363636363636,278326599.69900775,3.528514897177834e-05,269600593.7602693,0,True,False
ergun_full_phi0.214_d10_Re6.1e-05,,,1.3631800001974212e-05,1.038320321380578e-06,0.1666567055,1.0,10,0.2136363636363636,126441750.01442464,6.230294294282555e-05,152687826.24936083,0,True,False
ergun_full_phi0.214_d10_Re1.1e-04,,,2.9332915327400548e-05,1.8525574536710616e-06,0.1666567055,1.0,10,0.2136363636363636,85469636.55269308,0.0001111600909254,85578445.85367803,0,True,False
ergun_full_phi0.214_d10_Re2.0e-04,,,5.060845888919864e-05,3.2944225441905936e-06,0.1666567055,1.0,10,0.2136363636363636,46629902.791089416,0.0001976771672226,48123514.54963879,0,True,False
ergun_full_phi0.214_d10_Re3.6e-04,,,9.656557038841924e-05,5.966719513811213e-06,0.1666567055,1.0,10,0.2136363636363636,27123833.167741265,0.000358024568883,26570642.04655954,0,True,False
ergun_full_phi0.214_d10_Re6.4e-04,,,0.0001648067899443,1.0638896364954684e-05,0.1666567055,1.0,10,0.2136363636363636,14560689.593948428,0.0006383719354727,14901943.055434115,0,True,False
ergun_full_phi0.214_d10_Re1.2e-03,,,0.0003004797471863,2.0029718163827937e-05,0.1666567055,1.0,10,0.2136363636363636,7489719.073091876,0.0012018549210927,7915316.225810235,0,True,False
ergun_full_phi0.214_d10_Re2.1e-03,,,0.0005733002163895,3.58421002379518e-05,0.1666567055,1.0,10,0.2136363636363636,4462674.441151316,0.0021506545524477,4423395.499001752,0,True,False
ergun_full_phi0.214_d10_Re3.8e-03,,,0.0009542755783442,6.106772094354396e-05,0.1666567055,1.0,10,0.2136363636363636,2558882.739519401,0.0036642822597704,2596254.4965746203,0,True,False
ergun_full_phi0.214_d10_Re6.8e-03,,,0.0017966361746811,0.0001095528252554,0.1666567055,1.0,10,0.2136363636363636,1496969.5820498688,0.0065735623974322,1447285.249739477,0,True,False
ergun_full_phi0.214_d10_Re1.2e-02,,,0.0031592632521459,0.0002048622460121,0.1666567055,1.0,10,0.2136363636363636,752769.3991985396,0.0122924694447508,774020.8002150081,0,True,False
ergun_full_phi0.214_d10_Re2.2e-02,,,0.0056847483206124,0.0003530918590639,0.1666567055,1.0,10,0.2136363636363636,455969.5414802218,0.0211867778139873,449142.49922786135,0,True,False
ergun_full_phi0.214_d10_Re3.9e-02,,,0.0106651229190401,0.0006761469476034,0.1666567055,1.0,10,0.2136363636363636,233283.31689030767,0.0405712416776082,234614.90894314615,0,True,False
ergun_full_phi0.214_d10_Re7.1e-02,,,0.0186539197340595,0.0011976702659044,0.1666567055,1.0,10,0.2136363636363636,130045.57176623524,0.0718645110804987,132513.73475759922,0,True,False
ergun_full_phi0.214_d10_Re1.3e-01,,,0.0333979965771529,0.002133467930474,0.1666567055,1.0,10,0.2136363636363636,73375.01071829037,0.128015726944393,74451.47491850142,0,True,False
ergun_full_phi0.214_d10_Re2.3e-01,,,0.0570426179434753,0.0038668377204853,0.1666567055,1.0,10,0.2136363636363636,38149.38632009017,0.2320241306153342,41140.71637927934,0,True,False
ergun_full_phi0.214_d10_Re4.1e-01,,,0.1109406716264594,0.0070345629547652,0.1666567055,1.0,10,0.2136363636363636,22419.01613042302,0.422099004877142,22678.2464124225,0,True,False
ergun_full_phi0.214_d10_Re7.5e-01,,,0.1978829559304748,0.0125555419388005,0.1666567055,1.0,10,0.2136363636363636,12552.709058606615,0.7533775434436711,12768.127287284564,0,True,False
ergun_full_phi0.277_d6_Re1.0e-06,,,4.5035877925194453e-07,2.7120610353719132e-08,0.1666567055,1.0,6,0.2772727272727272,3673761557.008339,9.76400329252367e-07,3764356733.736912,0,True,False
ergun_full_phi0.277_d6_Re1.8e-06,,,8.010398381537783e-07,4.8560994893486655e-08,0.1666567055,1.0,6,0.2772727272727272,2038122175.3533385,1.748300306829958e-06,2102338588.90477,0,True,False
ergun_full_phi0.277_d6_Re3.2e-06,,,1.5136904045955818e-06,8.73410952247372e-08,0.1666567055,1.0,6,0.2772727272727272,1190559325.838813,3.144467363471452e-06,1168884538.4684534,0,True,False
ergun_full_phi0.277_d6_Re5.8e-06,,,2.756714298662101e-06,1.6595314718902849e-07,0.1666567055,1.0,6,0.2772727272727272,600581601.1181868,5.974670386930041e-06,615183635.7103924,0,True,False
ergun_full_phi0.277_d6_Re1.1e-05,,,4.791481241461289e-06,2.898996599862261e-07,0.1666567055,1.0,6,0.2772727272727272,342078383.01411253,1.0437011548373349e-05,352162081.8879475,0,True,False
ergun_full_phi0.277_d6_Re1.9e-05,,,9.119306400667964e-06,5.335668885270472e-07,0.1666567055,1.0,6,0.2772727272727272,192192004.62908205,1.9209556084512204e-05,191338114.21192464,0,True,False
ergun_full_phi0.277_d6_Re3.4e-05,,,1.5973783512699437e-05,9.916454920491442e-07,0.1666567055,1.0,6,0.2772727272727272,97464433.03431198,3.57013714776383e-05,102951821.24468066,0,True,False
ergun_full_phi0.277_d6_Re6.1e-05,,,2.9930166281409004e-05,1.7203965762018574e-06,0.1666567055,1.0,6,0.2772727272727272,60674085.727198765,6.193797859043328e-05,59341987.82201067,0,True,False
ergun_full_phi0.277_d6_Re1.1e-04,,,5.309329035225923e-05,3.030599994784145e-06,0.1666567055,1.0,6,0.2772727272727272,34684357.568385586,0.0001091081208772,33687002.76745882,0,True,False
ergun_full_phi0.277_d6_Re2.0e-04,,,9.991970436856395e-05,5.28203906624054e-06,0.1666567055,1.0,6,0.2772727272727272,21488157.22114488,0.0001901647719625,19328134.970994912,0,True,False
ergun_full_phi0.277_d6_Re3.6e-04,,,0.0001698996558696,9.536252819873325e-06,0.1666567055,1.0,6,0.2772727272727272,11209551.509053502,0.0003433256210578,10705695.238469804,0,True,False
ergun_full_phi0.277_d6_Re6.4e-04,,,0.0003114653239196,1.728125419808029e-05,0.1666567055,1.0,6,0.2772727272727272,6257638.004152622,0.0006221623359072,5907712.18135806,0,True,False
ergun_full_phi0.277_d6_Re1.2e-03,,,0.0005454755441639,3.180447068603322e-05,0.1666567055,1.0,6,0.2772727272727272,3235565.4580175746,0.0011450293796681,3210037.313260783,0,True,False
ergun_full_phi0.277_d6_Re2.1e-03,,,0.0010429686132947,5.801168566767633e-05,0.1666567055,1.0,6,0.2772727272727272,1859480.033003735,0.0020885455101358,1759905.6360699902,0,True,False
ergun_full_phi0.277_d6_Re3.8e-03,,,0.0015148990768587,0.0001032643078854,0.1666567055,1.0,6,0.2772727272727272,852382.4006538582,0.0037177372818809,988703.4503625884,0,True,False
ergun_full_phi0.277_d6_Re6.8e-03,,,0.0031508711033772,0.0001834662126881,0.1666567055,1.0,6,0.2772727272727272,561655.0860246106,0.0066051784284726,556519.5605852593,0,True,False
ergun_full_phi0.277_d6_Re1.2e-02,,,0.0058976461984128,0.0003334564617484,0.1666567055,1.0,6,0.2772727272727272,318237.7466360521,0.0120051501347505,306221.19240198977,0,True,False
ergun_full_phi0.277_d6_Re2.2e-02,,,0.0105953180485832,0.0006270838286327,0.1666567055,1.0,6,0.2772727272727272,161664.2700708009,0.0225763671525141,162863.16477694706,0,True,False
ergun_full_phi0.277_d6_Re3.9e-02,,,0.0191059147325423,0.0010471475467148,0.1666567055,1.0,6,0.2772727272727272,104545.0143145827,0.0376995648716279,97554.3327869473,0,True,False
ergun_full_phi0.277_d6_Re7.1e-02,,,0.0341744927648438,0.0020363212648563,0.1666567055,1.0,6,0.2772727272727272,49449.36677471042,0.0733119471699747,50194.668171578654,0,True,False
ergun_full_phi0.277_d6_Re1.3e-01,,,0.0633489450440337,0.0037802721033142,0.1666567055,1.0,6,0.2772727272727272,26597.72641330209,0.1360979298842866,27065.76139533719,0,True,False
ergun_full_phi0.277_d6_Re2.3e-01,,,0.1046087554453858,0.0061738820055319,0.1666567055,1.0,6,0.2772727272727272,16466.550694382855,0.2222730367917391,16595.38698606081,0,True,False
ergun_full_phi0.277_d6_Re4.1e-01,,,0.1941805798058641,0.0118777925426459,0.1666567055,1.0,6,0.2772727272727272,8258.20334832286,0.4276260894637433,8654.502655260565,0,True,False
ergun_full_phi0.277_d6_Re7.5e-01,,,0.3616682577952526,0.0219499813733005,0.1666567055,1.0,6,0.2772727272727272,4503.947633527136,0.7902465601049774,4710.436480902738,0,True,False
ergun_full_phi0.277_d10_Re1.0e-06,,,1.1334225155854484e-07,1.6941459081151212e-08,0.1666567055,1.0,10,0.2772727272727272,3949028002.9715614,1.0165483009113734e-06,3615685701.6345577,0,True,False
ergun_full_phi0.277_d10_Re1.8e-06,,,1.819642324497172e-07,2.9566506335910282e-08,0.1666567055,1.0,10,0.2772727272727272,2081545985.4427724,1.7740964125749073e-06,2071769705.1416707,0,True,False
ergun_full_phi0.277_d10_Re3.2e-06,,,3.053994733316894e-07,5.287725276402186e-08,0.1666567055,1.0,10,0.2772727272727272,1092271286.5849218,3.172824796060898e-06,1158437518.8715615,0,True,False
ergun_full_phi0.277_d10_Re5.8e-06,,,5.729797078446123e-07,9.516763427228429e-08,0.1666567055,1.0,10,0.2772727272727272,632645895.2681907,5.710399349774994e-06,643653658.8755147,0,True,False
ergun_full_phi0.277_d10_Re1.1e-05,,,1.1167314384843192e-06,1.8228845573217415e-07,0.1666567055,1.0,10,0.2772727272727272,336070514.6649836,1.09379610730499e-05,336033353.99888355,0,True,False
ergun_full_phi0.277_d10_Re1.9e-05,,,1.8981962136335288e-06,3.07693739241838e-07,0.1666567055,1.0,10,0.2772727272727272,200495109.4392832,1.846272781636368e-05,199077851.7836405,0,True,False
ergun_full_phi0.277_d10_Re3.4e-05,,,3.3808812014384827e-06,5.709162271774305e-07,0.1666567055,1.0,10,0.2772727272727272,103725404.3107082,3.4257021070024124e-05,107292491.11725432,0,True,False
ergun_full_phi0.277_d10_Re6.1e-05,,,5.889640435611406e-06,1.0567003142629271e-06,0.1666567055,1.0,10,0.2772727272727272,52745462.963071965,6.34058084307281e-05,57968235.86499506,0,True,False
ergun_full_phi0.277_d10_Re1.1e-04,,,1.1565854286595922e-05,1.8263909489075808e-06,0.1666567055,1.0,10,0.2772727272727272,34672904.54844736,0.0001095900068003,33538875.540281054,0,True,False
ergun_full_phi0.277_d10_Re2.0e-04,,,1.9826417881673603e-05,3.178753980816127e-06,0.1666567055,1.0,10,0.2772727272727272,19621419.431865983,0.0001907366386056,19270185.52922453,0,True,False
ergun_full_phi0.277_d10_Re3.6e-04,,,3.880204351109759e-05,6.192402413655207e-06,0.1666567055,1.0,10,0.2772727272727272,10118968.776642315,0.0003715663522254,9892018.263160609,0,True,False
ergun_full_phi0.277_d10_Re6.4e-04,,,6.020683898143237e-05,1.0193248608019212e-05,0.1666567055,1.0,10,0.2772727272727272,5794561.7203415455,0.0006116314718593,6009428.152262327,0,True,False
ergun_full_phi0.277_d10_Re1.2e-03,,,0.0001245478475259,2.0031250250434506e-05,0.1666567055,1.0,10,0.2772727272727272,3103988.5679214173,0.0012019468517835,3058030.731644826,0,True,False
ergun_full_phi0.277_d10_Re2.1e-03,,,0.0002175604343095,3.474107702189132e-05,0.1666567055,1.0,10,0.2772727272727272,1802575.0725617416,0.0020845892109568,1763245.612334984,0,True,False
ergun_full_phi0.277_d10_Re3.8e-03,,,0.0003779806299614,6.392714436580352e-05,0.1666567055,1.0,10,0.2772727272727272,924908.849441769,0.0038358579196684,958259.3421034887,0,True,False
ergun_full_phi0.277_d10_Re6.8e-03,,,0.0006888397795866,0.0001116417027872,0.1666567055,1.0,10,0.2772727272727272,552669.2677091645,0.0066989025405407,548734.1449170056,0,True,False
ergun_full_phi0.277_d10_Re1.2e-02,,,0.0012138626452895,0.0001994536738486,0.1666567055,1.0,10,0.2772727272727272,305130.39162353735,0.0119679357185337,307173.2057784228,0,True,False
ergun_full_phi0.277_d10_Re2.2e-02,,,0.0022153543764028,0.0003794530784961,0.1666567055,1.0,10,0.2772727272727272,153860.46700333446,0.0227685455174286,161489.0157647789,0,True,False
ergun_full_phi0.277_d10_Re3.9e-02,,,0.0046871978564158,0.000696096808685,0.1666567055,1.0,10,0.2772727272727272,96732.85391416911,0.0417683048873806,88057.13602561256,0,True,False
ergun_full_phi0.277_d10_Re7.1e-02,,,0.006840912836105,0.0011234726474426,0.1666567055,1.0,10,0.2772727272727272,54198.722512741886,0.0674123878827428,54582.23543886697,0,True,False
