filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled
ergun_full_phi0.150_d10_Re9.5e+04,,,114084900.81488928,1616.3465346660912,0.1666567055,1.0,10,0.15,436.6758921816217,96986.58867741095,441.0718288999286,0,True,False
ergun_full_phi0.150_d10_Re1.7e+05,,,359753746.40427095,2819.508839292519,0.1666567055,1.0,10,0.15,452.541492009032,169180.64177696823,440.930544436801,0,True,False
ergun_full_phi0.150_d10_Re3.1e+05,,,1214504053.8565545,5069.617871067492,0.1666567055,1.0,10,0.15,472.5508172956784,304195.25310174166,440.8463015960917,0,True,False
ergun_full_phi0.150_d10_Re5.6e+05,,,3767948287.9577394,9355.838004519585,0.1666567055,1.0,10,0.15,430.4666860991298,561383.8324986921,440.79794066217096,0,True,False
ergun_full_phi0.150_d10_Re1.0e+06,,,10204736842.464314,15721.402470375988,0.1666567055,1.0,10,0.15,412.87561918422296,943340.5288559472,440.77478052820766,0,True,False
ergun_full_phi0.214_d6_Re4.8e+02,,,4472.990711816986,13.042128895114866,0.1666567055,1.0,6,0.2136363636363636,157.78011588787666,469.5447035024294,161.39521593353703,0,True,False
ergun_full_phi0.214_d6_Re8.6e+02,,,13475.6060578342,23.22496817728973,0.1666567055,1.0,6,0.2136363636363636,149.89574384990644,836.1488284894626,152.51242607718825,0,True,False
ergun_full_phi0.214_d6_Re1.6e+03,,,47508.04385976164,43.16028918467939,0.1666567055,1.0,6,0.2136363636363636,153.02053192957527,1553.8632803951375,147.25748471750268,0,True,False
ergun_full_phi0.214_d6_Re2.8e+03,,,139005.04623174804,76.30027850208079,0.1666567055,1.0,6,0.2136363636363636,143.26152523545562,2746.974204482188,144.59843774472571,0,True,False
ergun_full_phi0.214_d6_Re5.0e+03,,,411365.9380724026,134.07382392519688,0.1666567055,1.0,6,0.2136363636363636,137.30665481018704,4826.946153397837,143.10618283994546,0,True,False
ergun_full_phi0.214_d6_Re9.1e+03,,,1866826.285259273,273.5415547089724,0.1666567055,1.0,6,0.2136363636363636,149.6954277745347,9848.084559992903,142.10135758484992,0,True,False
ergun_full_phi0.214_d6_Re1.6e+04,,,4332998.42517715,442.8498021088314,0.1666567055,1.0,6,0.2136363636363636,132.56438815177333,15943.545773818192,141.73205490211276,0,True,False
ergun_full_phi0.214_d6_Re2.9e+04,,,14795519.108265407,792.5851684286596,0.1666567055,1.0,6,0.2136363636363636,141.31542704677187,28534.771501120053,141.4687728405525,0,True,False
ergun_full_phi0.214_d6_Re5.3e+04,,,49082889.14389798,1470.7141128825435,0.1666567055,1.0,6,0.2136363636363636,136.1522582588869,52948.87265904379,141.31505573617065,0,True,False
ergun_full_phi0.214_d6_Re9.5e+04,,,163664847.8462136,2544.675336099785,0.1666567055,1.0,6,0.2136363636363636,151.649820461287,91613.7875808346,141.23923079626505,0,True,False
ergun_full_phi0.214_d6_Re1.7e+05,,,537919824.2967184,4826.130155050875,0.1666567055,1.0,6,0.2136363636363636,138.57048595525947,173751.0701620419,141.1901440126333,0,True,False
ergun_full_phi0.214_d6_Re3.1e+05,,,1661109018.282192,8514.483059807726,0.1666567055,1.0,6,0.2136363636363636,137.47787636363887,306539.7111119922,141.16642703923634,0,True,False
ergun_full_phi0.214_d6_Re5.6e+05,,,4723371278.763572,14128.600427348329,0.1666567055,1.0,6,0.2136363636363636,141.97276773545806,508660.016467744,141.15409575883666,0,True,False
ergun_full_phi0.214_d6_Re1.0e+06,,,16187847166.03347,26898.223390100084,0.1666567055,1.0,6,0.2136363636363636,134.24346509771777,968393.920043022,141.14521726188983,0,True,False
ergun_full_phi0.214_d10_Re2.7e+02,,,376.5643466322256,4.640555033484181,0.1666567055,1.0,10,0.2136363636363636,174.86357111979754,278.44994412686145,175.29913618839572,0,True,False
ergun_full_phi0.214_d10_Re4.8e+02,,,1018.280166497114,7.904729783740317,0.1666567055,1.0,10,0.2136363636363636,162.96458229538746,474.31213523780576,161.19157931667556,0,True,False
ergun_full_phi0.214_d10_Re8.6e+02,,,3475.9097129197644,14.757096634019064,0.1666567055,1.0,10,0.2136363636363636,159.61240618778845,885.4787204478288,151.8786132530453,0,True,False
ergun_full_phi0.214_d10_Re1.6e+03,,,10069.782464332677,24.853918486738166,0.1666567055,1.0,10,0.2136363636363636,163.01604388965262,1491.3242411802123,147.51421606248508,0,True,False
ergun_full_phi0.214_d10_Re2.8e+03,,,32612.939143823496,47.96978874626616,0.1666567055,1.0,10,0.2136363636363636,141.72756586640844,2878.3593556795804,144.44036417432253,0,True,False
ergun_full_phi0.214_d10_Re5.0e+03,,,91427.9060058974,81.90006911414658,0.1666567055,1.0,10,0.2136363636363636,136.30451337643927,4914.297859688974,143.07115204158944,0,True,False
ergun_full_phi0.214_d10_Re9.1e+03,,,316609.1180958269,151.6621045154513,0.1666567055,1.0,10,0.2136363636363636,137.64779597200007,9100.270166774137,142.18073561868357,0,True,False
ergun_full_phi0.214_d10_Re1.6e+04,,,1043109.7598823992,265.8418395863744,0.1666567055,1.0,10,0.2136363636363636,147.59897510080137,15951.463746316187,141.73175873208427,0,True,False
ergun_full_phi0.214_d10_Re2.9e+04,,,3399130.358706153,495.0599416564014,0.1666567055,1.0,10,0.2136363636363636,138.69226723376855,29705.37190034645,141.4556353672318,0,True,False
ergun_full_phi0.214_d10_Re5.3e+04,,,12287289.574185036,901.142428498352,0.1666567055,1.0,10,0.2136363636363636,151.31055257125325,54071.77741782206,141.3113247114114,0,True,False
ergun_full_phi0.214_d10_Re9.5e+04,,,32316592.576064307,1535.6285766533997,0.1666567055,1.0,10,0.2136363636363636,137.04184354754528,92143.2217231367,141.23863417286103,0,True,False
ergun_full_phi0.214_d10_Re1.7e+05,,,126388259.7318208,2938.641513400993,0.1666567055,1.0,10,0.2136363636363636,146.3570054743857,176329.02946116342,141.18934355689288,0,True,False
ergun_full_phi0.214_d10_Re3.1e+05,,,401095729.53519887,5177.714698739788,0.1666567055,1.0,10,0.2136363636363636,149.6138522760162,310681.4504226347,141.16601333185977,0,True,False
ergun_full_phi0.214_d10_Re5.6e+05,,,1052500563.9595358,8960.361120518703,0.1666567055,1.0,10,0.2136363636363636,131.09052758079986,537653.8011858576,141.15308723269325,0,True,False
ergun_full_phi0.214_d10_Re1.0e+06,,,3744496390.0594697,16238.025214635334,0.1666567055,1.0,10,0.2136363636363636,142.01263749812946,974339.7462417335,141.14515731559996,0,True,False
ergun_full_phi0.277_d6_Re2.7e+02,,,692.9809167214057,7.466780977544869,0.1666567055,1.0,6,0.2772727272727272,74.57713595574579,268.820181767419,73.005058509397,0,True,False
ergun_full_phi0.277_d6_Re4.8e+02,,,2067.7325089277915,13.662246602558662,0.1666567055,1.0,6,0.2772727272727272,66.46627897550393,491.8702753028559,66.80481645179253,0,True,False
ergun_full_phi0.277_d6_Re8.6e+02,,,5729.59851551487,23.72926457732021,0.1666567055,1.0,6,0.2772727272727272,61.05298245184454,854.3045840055998,63.63463098427244,0,True,False
ergun_full_phi0.277_d6_Re1.6e+03,,,19280.15916539508,42.02838198798144,0.1666567055,1.0,6,0.2772727272727272,65.49023119577973,1513.1121857433372,61.761390998188006,0,True,False
ergun_full_phi0.277_d6_Re2.8e+03,,,63171.45791409241,77.51376574624254,0.1666567055,1.0,6,0.2772727272727272,63.08331076113748,2790.662356381785,60.64935659117244,0,True,False
ergun_full_phi0.277_d6_Re5.0e+03,,,164574.92748925785,134.5538295482022,0.1666567055,1.0,6,0.2772727272727272,54.540962433521486,4844.227388673618,60.09102097905946,0,True,False
ergun_full_phi0.277_d6_Re9.1e+03,,,628043.5380534615,244.0337617187885,0.1666567055,1.0,6,0.2772727272727272,63.27631405267357,8785.74051923,59.75062943110815,0,True,False
ergun_full_phi0.277_d6_Re1.6e+04,,,2211311.5997664644,468.1158040420312,0.1666567055,1.0,6,0.2772727272727272,60.54727295317093,16853.176209295627,59.550369500451104,0,True,False
ergun_full_phi0.277_d6_Re2.9e+04,,,6249524.628636372,796.7192421728427,0.1666567055,1.0,6,0.2772727272727272,59.07280887082213,28683.60705136497,59.46041897208813,0,True,False
ergun_full_phi0.277_d6_Re5.3e+04,,,20632617.47210264,1456.1171779015249,0.1666567055,1.0,6,0.2772727272727272,58.386565088541424,52423.35159090942,59.40239116252121,0,True,False
ergun_full_phi0.277_d6_Re9.5e+04,,,57056115.27864864,2453.2611263249323,0.1666567055,1.0,6,0.2772727272727272,56.880826073620426,88322.67932927303,59.37389358256211,0,True,False
ergun_full_phi0.277_d6_Re1.7e+05,,,239166753.5462792,4734.097500047011,0.1666567055,1.0,6,0.2772727272727272,64.02913910719096,170437.6965515022,59.35384409022892,0,True,False
ergun_full_phi0.277_d6_Re3.1e+05,,,786867337.0965552,8612.466364647782,0.1666567055,1.0,6,0.2772727272727272,63.64989489698021,310067.3209208896,59.34413285217505,0,True,False
ergun_full_phi0.277_d6_Re5.6e+05,,,2270635496.02688,15248.349964964596,0.1666567055,1.0,6,0.2772727272727272,58.593976333689824,548973.409232475,59.33897417209898,0,True,False
ergun_full_phi0.277_d6_Re1.0e+06,,,6179656776.495793,24709.651587447388,0.1666567055,1.0,6,0.2772727272727272,60.72707475297148,889600.6259087147,59.336410563966496,0,True,False
ergun_full_phi0.277_d10_Re2.7e+02,,,144.8660380768151,4.436710988053088,0.1666567055,1.0,10,0.2772727272727272,73.59432126851105,266.2185703684805,73.13867525597998,0,True,False
ergun_full_phi0.277_d10_Re4.8e+02,,,451.978325826046,8.201776282610542,0.1666567055,1.0,10,0.2772727272727272,67.18955599301944,492.1359904483736,66.80078186290251,0,True,False
ergun_full_phi0.277_d10_Re8.6e+02,,,1344.87904061124,14.73904065447474,0.1666567055,1.0,10,0.2772727272727272,61.90771745360959,884.3952969221956,63.48824752713861,0,True,False
ergun_full_phi0.277_d10_Re1.6e+03,,,4315.673465604119,26.18037658632196,0.1666567055,1.0,10,0.2772727272727272,62.96465076992599,1570.9164841448255,61.67200806712341,0,True,False
ergun_full_phi0.277_d10_Re2.8e+03,,,12350.078837563702,44.91053017265326,0.1666567055,1.0,10,0.2772727272727272,61.23128392319409,2694.79287004466,60.696212719469216,0,True,False
ergun_full_phi0.277_d10_Re5.0e+03,,,37744.82531237907,83.13358355693899,0.1666567055,1.0,10,0.2772727272727272,54.61405414199585,4988.313149928371,60.06910496760074,0,True,False
ergun_full_phi0.277_d10_Re9.1e+03,,,141846.98475010792,155.509355996515,0.1666567055,1.0,10,0.2772727272727272,58.65527330127159,9331.11905278333,59.72617798100123,0,True,False
ergun_full_phi0.277_d10_Re1.6e+04,,,410914.6735520096,265.14479185677203,0.1666567055,1.0,10,0.2772727272727272,58.45012553881086,15909.638382763544,59.56330359195709,0,True,False
ergun_full_phi0.277_d10_Re2.9e+04,,,1550110.8044064152,491.7093737866054,0.1666567055,1.0,10,0.2772727272727272,64.11295114766263,29504.325812237144,59.45685451340478,0,True,False
ergun_full_phi0.277_d10_Re5.3e+04,,,4679402.097571829,877.1323554358863,0.1666567055,1.0,10,0.2772727272727272,60.82191675910662,52631.086928325625,59.40211442889064,0,True,False
ergun_full_phi0.277_d10_Re9.5e+04,,,16673725.857459003,1653.6452012942646,0.1666567055,1.0,10,0.2772727272727272,60.97446337578654,99224.6424368604,59.369321315241855,0,True,False
ergun_full_phi0.277_d10_Re1.7e+05,,,50427879.492807135,2949.7654945156078,0.1666567055,1.0,10,0.2772727272727272,57.95564241830724,176996.5082212433,59.35304496748862,0,True,False
ergun_full_phi0.277_d10_Re3.1e+05,,,163899647.13247156,5262.963626500026,0.1666567055,1.0,10,0.2772727272727272,59.172140735835725,315796.691810881,59.343917790983525,0,True,False
ergun_full_phi0.277_d10_Re5.6e+05,,,515881367.8611721,9560.970310262552,0.1666567055,1.0,10,0.2772727272727272,56.43465878288977,573692.5064957888,59.33868568871507,0,True,False
ergun_full_phi0.277_d10_Re1.0e+06,,,1675717680.7490191,16280.437202050953,0.1666567055,1.0,10,0.2772727272727272,63.22207201039952,976884.6175859964,59.33604140371615,0,True,False
ergun_full_phi0.341_d6_Re4.8e+02,,,828.869982656801,13.079900905342456,0.1666567055,1.0,6,0.3409090909090909,29.06891051225694,470.90457714619066,32.60417819224889,0,True,False
ergun_full_phi0.341_d6_Re8.6e+02,,,2807.6883309134505,24.05560533591661,0.1666567055,1.0,6,0.3409090909090909,29.111700021249423,866.053553515731,31.01068814357571,0,True,False
ergun_full_phi0.341_d6_Re1.6e+03,,,10011.159574396232,43.02920399503182,0.1666567055,1.0,6,0.3409090909090909,32.442103850708534,1549.1439315065,30.17333664094982,0,True,False
ergun_full_phi0.341_d6_Re2.8e+03,,,28206.44528575521,76.50538863808839,0.1666567055,1.0,6,0.3409090909090909,28.914491347145788,2754.358610722269,29.70880177794139,0,True,False
ergun_full_phi0.341_d6_Re5.0e+03,,,107045.6618494782,145.73684087894694,0.1666567055,1.0,6,0.3409090909090909,30.23998836992286,5246.839859519973,29.42515375483081,0,True,False
ergun_full_phi0.341_d6_Re9.1e+03,,,322480.93780719786,259.3231930177443,0.1666567055,1.0,6,0.3409090909090909,28.77216735500553,9336.192944882532,29.287859255750625,0,True,False
ergun_full_phi0.341_d6_Re1.6e+04,,,1011234.9539075652,463.6434745372815,0.1666567055,1.0,6,0.3409090909090909,28.22506948049786,16692.16272383165,29.210230314630778,0,True,False
ergun_full_phi0.341_d6_Re2.9e+04,,,3203415.0639352784,799.740580876398,0.1666567055,1.0,6,0.3409090909090909,30.051502900734157,28792.38174583013,29.168823751525405,0,True,False
ergun_full_phi0.341_d6_Re5.3e+04,,,10510067.869374538,1443.0443950515455,0.1666567055,1.0,6,0.3409090909090909,30.282894690964543,51952.70327907253,29.143359847049854,0,True,False
ergun_full_phi0.341_d6_Re9.5e+04,,,36029099.87900504,2841.5533094903944,0.1666567055,1.0,6,0.3409090909090909,26.772753927822546,102302.03342728603,29.127779847716933,0,True,False
ergun_full_phi0.341_d6_Re1.7e+05,,,111227944.17239636,4654.936370486616,0.1666567055,1.0,6,0.3409090909090909,30.79907425447072,167587.7255531113,29.1215172041662,0,True,False
ergun_full_phi0.341_d6_Re3.1e+05,,,374537283.6365803,8533.811480019425,0.1666567055,1.0,6,0.3409090909090909,30.85746304017804,307235.57582935994,29.11705667175692,0,True,False
ergun_full_phi0.341_d6_Re5.6e+05,,,1105456885.1291056,14968.987745131211,0.1666567055,1.0,6,0.3409090909090909,29.60112341828937,538915.7682034418,29.114755427775,0,True,False
ergun_full_phi0.341_d6_Re1.0e+06,,,3736018911.9271007,27650.944380776928,0.1666567055,1.0,6,0.3409090909090909,29.318407650997703,995493.4953677072,29.113355770974746,0,True,False
ergun_full_phi0.341_d10_Re4.8e+02,,,200.3814615692032,7.590413311619278,0.1666567055,1.0,10,0.3409090909090909,34.779768800454264,455.452019698018,32.72267072348479,0,True,False
ergun_full_phi0.341_d10_Re8.6e+02,,,600.9038017134593,14.6091669349528,0.1666567055,1.0,10,0.3409090909090909,28.154903834575588,876.6024079932864,30.987836152378,0,True,False
ergun_full_phi0.341_d10_Re1.6e+03,,,1889.5715364068824,25.441117639437355,0.1666567055,1.0,10,0.3409090909090909,29.19382269298769,1526.5582961759287,30.18904364305752,0,True,False
ergun_full_phi0.341_d10_Re2.8e+03,,,5764.601428254702,45.66979964389185,0.1666567055,1.0,10,0.3409090909090909,27.63828382054742,2740.3517612372248,29.711853744835555,0,True,False
ergun_full_phi0.341_d10_Re5.0e+03,,,21269.950058051203,85.85769375697825,0.1666567055,1.0,10,0.3409090909090909,28.85413324238512,5151.769531228268,29.43093813611632,0,True,False
ergun_full_phi0.341_d10_Re9.1e+03,,,70616.17629665745,153.23890342422587,0.1666567055,1.0,10,0.3409090909090909,30.072264100779662,9194.883756071002,29.290566456714195,0,True,False
ergun_full_phi0.341_d10_Re1.6e+04,,,214346.60800487408,283.4713676805876,0.1666567055,1.0,10,0.3409090909090909,26.674618515030087,17009.298655588005,29.20839330011349,0,True,False
ergun_full_phi0.341_d10_Re2.9e+04,,,827048.8730222041,515.8932645929042,0.1666567055,1.0,10,0.3409090909090909,31.075022982382876,30955.44598971472,29.16483239139145,0,True,False
ergun_full_phi0.341_d10_Re5.3e+04,,,2640397.0254709385,896.7955191378036,0.1666567055,1.0,10,0.3409090909090909,32.830868799766044,53810.94726715353,29.14226667101327,0,True,False
ergun_full_phi0.341_d10_Re9.5e+04,,,7737407.682568857,1596.6761157226288,0.1666567055,1.0,10,0.3409090909090909,30.350218545218816,95806.29299807134,29.1288698226585,0,True,False
ergun_full_phi0.341_d10_Re1.7e+05,,,24062211.468922228,2794.1175427332905,0.1666567055,1.0,10,0.3409090909090909,30.820962365907,167657.0729242749,29.12151314504452,0,True,False
ergun_full_phi0.341_d10_Re3.1e+05,,,76048592.68547857,5168.577959381079,0.1666567055,1.0,10,0.3409090909090909,28.467480976822245,310133.21329462377,29.11700665789153,0,True,False
ergun_full_phi0.341_d10_Re5.6e+05,,,279035986.7439915,9864.7229764637,0.1666567055,1.0,10,0.3409090909090909,28.67414185535812,591918.7557960997,29.114482163088752,0,True,False
ergun_full_phi0.341_d10_Re1.0e+06,,,801096363.7113131,16670.10153793722,0.1666567055,1.0,10,0.3409090909090909,28.827585583721135,1000265.875166794,29.11334788877796,0,True,False
ergun_full_phi0.405_d6_Re4.8e+02,,,512.7164449463787,13.295069222342953,0.1666567055,1.0,6,0.4045454545454545,17.40392855978063,478.6510995446128,17.41756535566024,0,True,False
ergun_full_phi0.405_d6_Re8.6e+02,,,1509.5190558516097,23.27710318994092,0.1666567055,1.0,6,0.4045454545454545,16.715985528313844,838.0258011259291,16.697855314492664,0,True,False
ergun_full_phi0.405_d6_Re1.6e+03,,,4906.274815001426,41.99038177847272,0.1666567055,1.0,6,0.4045454545454545,16.695655485591086,1511.7440964344294,16.270657343651962,0,True,False
ergun_full_phi0.405_d6_Re2.8e+03,,,16063.675470052762,77.47029865409705,0.1666567055,1.0,6,0.4045454545454545,16.05926673680586,2789.0974475346407,16.027293759186517,0,True,False
ergun_full_phi0.405_d6_Re5.0e+03,,,51187.01821526609,136.2034253813767,0.1666567055,1.0,6,0.4045454545454545,16.555222509629573,4903.616388170232,15.903094811869709,0,True,False
ergun_full_phi0.405_d6_Re9.1e+03,,,182056.3892819296,257.12150046156086,0.1666567055,1.0,6,0.4045454545454545,16.52267604681635,9256.92727538866,15.826053644545038,0,True,False
ergun_full_phi0.405_d6_Re1.6e+04,,,616420.2636951162,484.6829515704305,0.1666567055,1.0,6,0.4045454545454545,15.74391257251962,17449.629168522013,15.785309930982548,0,True,False
ergun_full_phi0.405_d6_Re2.9e+04,,,1869574.426345965,846.1270604771338,0.1666567055,1.0,6,0.4045454545454545,15.668334684974887,30462.39482312821,15.765644391028715,0,True,False
ergun_full_phi0.405_d6_Re5.3e+04,,,5910186.299748506,1486.6553409404512,0.1666567055,1.0,6,0.4045454545454545,16.04470846693658,53522.79117051613,15.754282503589028,0,True,False
ergun_full_phi0.405_d6_Re9.5e+04,,,19277144.87472369,2665.890263563343,0.1666567055,1.0,6,0.4045454545454545,16.27456632632015,95977.7857926038,15.747643455392222,0,True,False
ergun_full_phi0.405_d6_Re1.7e+05,,,58527646.93384146,4717.958955726112,0.1666567055,1.0,6,0.4045454545454545,15.776257912022269,169856.67422998874,15.744003018382791,0,True,False
ergun_full_phi0.405_d6_Re3.1e+05,,,217206938.1277419,8709.790419915009,0.1666567055,1.0,6,0.4045454545454545,17.1794610131771,313571.1963266312,15.74183547206304,0,True,False
ergun_full_phi0.405_d6_Re5.6e+05,,,542512340.2507685,15044.489912316458,0.1666567055,1.0,6,0.4045454545454545,14.381557989851023,541634.0086831894,15.740756776485018,0,True,False
ergun_full_phi0.405_d6_Re1.0e+06,,,1974866036.3174064,27375.65204929926,0.1666567055,1.0,6,0.4045454545454545,15.81102213875271,985582.3790768236,15.740088709328264,0,True,False
ergun_full_phi0.405_d10_Re4.8e+02,,,130.87762324669112,8.15443036885588,0.1666567055,1.0,10,0.4045454545454545,19.68240402104558,489.2950658295523,17.381056341639987,0,True,False
ergun_full_phi0.405_d10_Re8.6e+02,,,336.4292076045706,14.587166406067889,0.1666567055,1.0,10,0.4045454545454545,15.810726207763707,875.2822973611396,16.657053170331,0,True,False
ergun_full_phi0.405_d10_Re1.6e+03,,,992.9165718512432,25.69087658729447,0.1666567055,1.0,10,0.4045454545454545,15.043708632069292,1541.5447287414709,16.26038480986361,0,True,False
ergun_full_phi0.405_d10_Re2.8e+03,,,3494.3281691212987,46.10111206302143,0.1666567055,1.0,10,0.4045454545454545,16.441479143086276,2766.232053172408,16.029674504345007,0,True,False
ergun_full_phi0.405_d10_Re5.0e+03,,,11018.998621926206,85.43374585537671,0.1666567055,1.0,10,0.4045454545454545,15.096741953470175,5126.331136755653,15.895977559837537,0,True,False
ergun_full_phi0.405_d10_Re9.1e+03,,,38980.392598928505,152.4639334622858,0.1666567055,1.0,10,0.4045454545454545,16.7691854940772,9148.382779130709,15.827083279171015,0,True,False
ergun_full_phi0.405_d10_Re1.6e+04,,,125303.9362939874,286.71838882392,0.1666567055,1.0,10,0.4045454545454545,15.24240928715008,17204.13156876667,15.785966854492228,0,True,False
ergun_full_phi0.405_d10_Re2.9e+04,,,359945.3730208423,477.1428055637783,0.1666567055,1.0,10,0.4045454545454545,15.81028998100188,28630.27947974036,15.76733191399812,0,True,False
ergun_full_phi0.405_d10_Re5.3e+04,,,1000151.1117087768,807.3789932418991,0.1666567055,1.0,10,0.4045454545454545,15.343015752563751,48445.63504478367,15.755855448899831,0,True,False
ergun_full_phi0.405_d10_Re9.5e+04,,,3813082.8759027584,1574.0397970688348,0.1666567055,1.0,10,0.4045454545454545,15.3902199778507,94448.03269970044,15.747779019340282,0,True,False
ergun_full_phi0.405_d10_Re1.7e+05,,,11541090.41745276,2724.1393741726365,0.1666567055,1.0,10,0.4045454545454545,15.552069792233022,163458.13185252462,15.744188149070482,0,True,False
ergun_full_phi0.405_d10_Re3.1e+05,,,41270442.02931184,5024.191556782716,0.1666567055,1.0,10,0.4045454545454545,16.349585311508992,301469.51133524696,15.74193830986733,0,True,False
ergun_full_phi0.405_d10_Re5.6e+05,,,125883447.86261432,9006.10460777867,0.1666567055,1.0,10,0.4045454545454545,15.520105005960891,540398.5744683205,15.74076016715886,0,True,False
ergun_full_phi0.405_d10_Re1.0e+06,,,443513831.64142674,16549.609563580747,0.1666567055,1.0,10,0.4045454545454545,16.193162112041446,993035.92459295,15.740082591581038,0,True,False
ergun_full_phi0.468_d6_Re4.8e+02,,,291.32490193816363,13.790722631245446,0.1666567055,1.0,6,0.4681818181818181,9.19083166588398,496.4956887826675,9.901604701571598,0,True,False
ergun_full_phi0.468_d6_Re8.6e+02,,,920.3279031453033,24.2415097482932,0.1666567055,1.0,6,0.4681818181818181,9.396681612642803,872.7465123793604,9.542643223510536,0,True,False
ergun_full_phi0.468_d6_Re1.6e+03,,,2772.195937622051,42.04103950689528,0.1666567055,1.0,6,0.4681818181818181,9.41083765313208,1513.5678836599327,9.342094015912703,0,True,False
ergun_full_phi0.468_d6_Re2.8e+03,,,9182.452710577918,79.10997425607722,0.1666567055,1.0,6,0.4681818181818181,8.803339778160549,2848.1292973624954,9.214111410212777,0,True,False
ergun_full_phi0.468_d6_Re5.0e+03,,,30799.237851140027,141.49791012085163,0.1666567055,1.0,6,0.4681818181818181,9.229776168341264,5094.2292311491165,9.150113634571277,0,True,False
