filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled,one_minus_phi
ergun_inertial_phi0.459_d6_Re1.7e+04,,,408442.3686301932,497.5331422365455,0.1666567055,1.0,6,0.45854,9.900064063809127,17912.263682779165,9.853636878923483,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re2.2e+04,,,566058.8160605172,600.913830213111,0.1666567055,1.0,6,0.45854,9.405641252407849,21634.19089835942,9.84925592100413,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re2.8e+04,,,981291.0499784212,769.1016977516539,0.1666567055,1.0,6,0.45854,9.953631264307644,27689.31602641049,9.844645266567529,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re3.6e+04,,,1495702.4382733956,959.9343480474528,0.1666567055,1.0,6,0.45854,9.738978084726156,34559.70205942129,9.841370417724812,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re4.5e+04,,,2630585.893277716,1249.5954623257928,0.1666567055,1.0,6,0.45854,10.107991272759756,44988.12544902225,9.838310969522814,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re5.7e+04,,,4291066.909408503,1603.5739399119618,0.1666567055,1.0,6,0.45854,10.01240842967471,57732.11231198717,9.8360728549925,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re7.3e+04,,,6400782.051130374,1982.539654510666,0.1666567055,1.0,6,0.45854,9.771033997776884,71375.6934734558,9.834562590795,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re9.2e+04,,,12183446.87380668,2626.6552188396204,0.1666567055,1.0,6,0.45854,10.595349434739934,94565.239758911,9.832995469111635,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re1.2e+05,,,17371618.66511803,3134.966488999386,0.1666567055,1.0,6,0.45854,10.60536773575672,112865.5392386616,9.832213377469056,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re1.5e+05,,,31525257.230606068,4301.505902550853,0.1666567055,1.0,6,0.45854,10.222775957990391,154863.4682167356,9.831117379196275,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re1.9e+05,,,45036953.48603102,5284.198939571642,0.1666567055,1.0,6,0.45854,9.677472287161972,190242.53204999212,9.830569629588762,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re2.4e+05,,,87282043.98398708,6949.894258595647,0.1666567055,1.0,6,0.45854,10.842258678005326,250211.1476791066,9.829994981339713,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re3.0e+05,,,138914688.42866293,8910.526479596701,0.1666567055,1.0,6,0.45854,10.497664511131171,320798.1264071022,9.82959385751978,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re3.9e+05,,,180802433.67914653,10827.661962954837,0.1666567055,1.0,6,0.45854,9.253076332859925,389819.12898625614,9.829342102214945,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re4.9e+05,,,312719687.422546,13591.540458019785,0.1666567055,1.0,6,0.45854,10.157085523251933,489324.7019581741,9.829104155641682,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re6.2e+05,,,460164892.6753447,16595.454159316083,0.1666567055,1.0,6,0.45854,10.0250477146313,597472.0588479202,9.828935425175471,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re7.9e+05,,,833890257.2431626,22172.97100256379,0.1666567055,1.0,6,0.45854,10.176826537588326,798274.6665742935,9.828743385157308,0,True,False,0.54146
ergun_inertial_phi0.459_d6_Re1.0e+06,,,1138836617.9039495,26806.73153716755,0.1666567055,1.0,6,0.45854,9.508783148765737,965100.0164707162,9.828644614098057,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.0e+03,,,262.60315610789775,16.44888823714914,0.1666567055,1.0,10,0.45854,9.705699520264988,986.9922837967742,10.2903173269208,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.3e+03,,,492.4823554676742,22.28091410308913,0.1666567055,1.0,10,0.45854,9.920296819158771,1336.9347507645969,10.169350854332215,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.6e+03,,,732.9755699408913,27.102255484957585,0.1666567055,1.0,10,0.45854,9.978807160257492,1626.2325241367253,10.108657020200075,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re2.0e+03,,,1367.8767159587223,35.7107051516,0.1666567055,1.0,10,0.45854,10.726304092738626,2142.7703760530653,10.041043085012452,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re2.6e+03,,,1737.4828035153969,44.04207197166341,0.1666567055,1.0,10,0.45854,8.957463152905982,2642.6822634906466,10.000774606800826,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re3.3e+03,,,3110.831412393361,54.92145681524824,0.1666567055,1.0,10,0.45854,10.313174795668925,3295.4843701292434,9.966583774087384,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re4.2e+03,,,4953.360784309411,71.71217533650477,0.1666567055,1.0,10,0.45854,9.631948860823984,4302.987696855965,9.934175980409307,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re5.3e+03,,,8068.36949649444,93.2608582538264,0.1666567055,1.0,10,0.45854,9.276560112143892,5595.985950521888,9.909682891696145,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re6.7e+03,,,12514.240548909136,109.8474703655744,0.1666567055,1.0,10,0.45854,10.37108941053716,6591.242160704683,9.897375008958686,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re8.5e+03,,,22146.2183909135,142.39554415644483,0.1666567055,1.0,10,0.45854,10.92211586102757,8544.243313176788,9.881556921896742,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.1e+04,,,31484.28974308964,181.4519903449605,0.1666567055,1.0,10,0.45854,9.56247753304627,10887.770150056189,9.87006613641442,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.4e+04,,,47855.2255620631,226.3782062779217,0.1666567055,1.0,10,0.45854,9.338134796571056,13583.504221972136,9.861751971804216,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.7e+04,,,79519.29007564358,279.6117511006728,0.1666567055,1.0,10,0.45854,10.170953188628618,16777.707819303603,9.855358886749524,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re2.2e+04,,,147884.53866676992,375.1649796640585,0.1666567055,1.0,10,0.45854,10.506986818267244,22511.24420937617,9.8484344766056,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re2.8e+04,,,224088.26615030845,457.369310948933,0.1666567055,1.0,10,0.45854,10.712357932273695,27443.798890464263,9.844792639488023,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re3.6e+04,,,368838.411174372,588.5760735309855,0.1666567055,1.0,10,0.45854,10.647090258405106,35316.675183584826,9.841087524206731,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re4.5e+04,,,524404.5353443085,743.6293304275339,0.1666567055,1.0,10,0.45854,9.483167402744138,44620.4266546919,9.838394520768004,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re5.7e+04,,,960759.9196139752,963.158794026726,0.1666567055,1.0,10,0.45854,10.356644967326202,57792.9817547441,9.836064533540483,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re7.3e+04,,,1419098.9762841233,1218.9601977654545,0.1666567055,1.0,10,0.45854,9.550665544883506,73141.98334284572,9.834408265455307,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re9.2e+04,,,2004459.3214505336,1478.6503966500782,0.1666567055,1.0,10,0.45854,9.16782339959458,88724.32658583175,9.833313009409345,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.2e+05,,,4062644.4237737423,1983.0683410469976,0.1666567055,1.0,10,0.45854,10.330788028697864,118991.21221060006,9.83200532642722,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.5e+05,,,5668542.565641725,2466.584615562662,0.1666567055,1.0,10,0.45854,9.317070362921775,148003.92268420677,9.831253889512585,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.9e+05,,,9613743.529229611,3228.937085178198,0.1666567055,1.0,10,0.45854,9.22090114393498,193747.80483574347,9.830526251566248,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re2.4e+05,,,15478516.337983042,3906.993520924096,0.1666567055,1.0,10,0.45854,10.140139923907176,234433.62264977067,9.83011767006696,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re3.0e+05,,,22462753.69455492,4734.397256999237,0.1666567055,1.0,10,0.45854,10.02152011869808,284080.8140779692,9.829777633815636,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re3.9e+05,,,39427757.76478299,6316.137658116904,0.1666567055,1.0,10,0.45854,9.88323008932209,378990.9106367703,9.829375533833309,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re4.9e+05,,,65748554.29973731,8137.51237686047,0.1666567055,1.0,10,0.45854,9.92893993889669,488279.9256379437,9.82910615021336,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re6.2e+05,,,105676331.33763252,10567.457062479596,0.1666567055,1.0,10,0.45854,9.463172225244438,634085.3211261635,9.828891342751811,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re7.9e+05,,,191443530.6702521,13705.290836789354,0.1666567055,1.0,10,0.45854,10.19211189652735,822366.6005919788,9.828726645514324,0,True,False,0.54146
ergun_inertial_phi0.459_d10_Re1.0e+06,,,304381596.42023253,17092.895816241362,0.1666567055,1.0,10,0.45854,10.418065879517105,1025635.0481044016,9.828616718611908,0,True,False,0.54146
ergun_inertial_phi0.502_d6_Re1.0e+03,,,1009.9550696522944,28.44021652751417,0.1666567055,1.0,6,0.501896,7.491822975249675,1023.9089909591728,7.182217804390957,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.3e+03,,,1380.1699953106734,35.32683374670878,0.1666567055,1.0,6,0.501896,6.635511452809629,1271.842029064067,7.126173693022092,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.6e+03,,,2252.597007347624,44.545989816846905,0.1666567055,1.0,6,0.501896,6.811104229446859,1603.751484821482,7.078273253817669,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re2.0e+03,,,3518.078094696913,54.38507134372773,0.1666567055,1.0,6,0.501896,7.136698026729547,1957.97959094041,7.0450663870714125,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re2.6e+03,,,5563.289452160082,70.80388837193978,0.1666567055,1.0,6,0.501896,6.658381721171921,2549.092332991298,7.010203230358954,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re3.3e+03,,,9260.143556038942,88.57758448489245,0.1666567055,1.0,6,0.501896,7.08143550378261,3188.9836374411875,6.987031500048378,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re4.2e+03,,,17042.06587436796,117.22878790748972,0.1666567055,1.0,6,0.501896,7.440548310967892,4220.48861061242,6.964471119712406,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re5.3e+03,,,26407.803741546235,147.1052529389304,0.1666567055,1.0,6,0.501896,7.321956963926803,5296.105638147169,6.950305733779857,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re6.7e+03,,,46455.01774668412,194.7724939423475,0.1666567055,1.0,6,0.501896,7.347314504345081,7012.228881808089,6.936703010429057,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re8.5e+03,,,59861.94006225584,220.7439815829506,0.1666567055,1.0,6,0.501896,7.370964078747106,7947.258320774279,6.93176397676771,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.1e+04,,,108747.18457030373,303.7939729062856,0.1666567055,1.0,6,0.501896,7.069862468862607,10937.236710452757,6.921638086364089,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.4e+04,,,174939.64329894245,385.8684202332775,0.1666567055,1.0,6,0.501896,7.04954379607914,13892.09341714525,6.915913406134784,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.7e+04,,,270426.3437493604,488.8914558207092,0.1666567055,1.0,6,0.501896,6.78852391244137,17601.144377141518,6.911448171196591,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re2.2e+04,,,385774.1399339968,580.3941637740553,0.1666567055,1.0,6,0.501896,6.871290167045713,20895.43875355397,6.908811474839524,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re2.8e+04,,,703798.944484442,761.159574811258,0.1666567055,1.0,6,0.501896,7.288672420048361,27403.382511167834,6.905465842312547,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re3.6e+04,,,1111654.3538365352,980.9195470096842,0.1666567055,1.0,6,0.501896,6.9319312346919055,35315.214376766286,6.903059257653053,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re4.5e+04,,,1679760.3851458773,1223.9807299048805,0.1666567055,1.0,6,0.501896,6.727433667942182,44065.939965609614,6.901403985937546,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re5.7e+04,,,2708434.210583132,1592.729299359671,0.1666567055,1.0,6,0.501896,6.405980356694169,57341.6819172513,6.899857395036656,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re7.3e+04,,,4760261.783815746,2040.131136347656,0.1666567055,1.0,6,0.501896,6.862240253090713,73449.1107415173,6.898731599906062,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re9.2e+04,,,6251397.205606992,2475.9406851792005,0.1666567055,1.0,6,0.501896,6.118540964625843,89139.19224855433,6.898026159912427,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.2e+05,,,12379482.225355623,3306.142211620787,0.1666567055,1.0,6,0.501896,6.795331842906574,119028.23357878464,6.897196913851912,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.5e+05,,,18781233.942282718,4066.117675685711,0.1666567055,1.0,6,0.501896,6.815778784160428,146388.98555518527,6.896734682122574,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.9e+05,,,35138043.955757625,5536.052184682456,0.1666567055,1.0,6,0.501896,6.879050245659432,199309.79079683495,6.896200758023428,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re2.4e+05,,,47464873.52675775,6669.763501510079,0.1666567055,1.0,6,0.501896,6.401808941209365,240125.837655302,6.895949711895098,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re3.0e+05,,,94652661.01085162,8869.376087777886,0.1666567055,1.0,6,0.501896,7.219347336453394,319316.623756656,6.895645690360496,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re3.9e+05,,,140930858.81212208,11060.61705541041,0.1666567055,1.0,6,0.501896,6.911918939787682,398206.013573588,6.895463057312045,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re4.9e+05,,,228558199.9246044,13972.356496945897,0.1666567055,1.0,6,0.501896,7.024392031824915,503034.89877684746,6.895309006088712,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re6.2e+05,,,352061363.7600958,17569.69122902313,0.1666567055,1.0,6,0.501896,6.84291836321349,632546.6896628338,6.895189191770728,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re7.9e+05,,,530605750.9456331,20942.09975823873,0.1666567055,1.0,6,0.501896,7.259099596599109,753960.6532629579,6.895114251116175,0,True,False,0.498104
ergun_inertial_phi0.502_d6_Re1.0e+06,,,780005494.2232655,26209.653120973613,0.1666567055,1.0,6,0.501896,6.812811389393813,943603.9087298632,6.895035783745015,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.0e+03,,,187.263970465789,16.563728479151333,0.1666567055,1.0,10,0.501896,6.825555806421093,993.883110160925,7.190903191974843,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.3e+03,,,327.18945575998754,21.54067697474901,0.1666567055,1.0,10,0.501896,7.051485272681981,1292.5178684003813,7.122471291337416,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.6e+03,,,509.7683710130776,26.48667599737874,0.1666567055,1.0,10,0.501896,7.266377691155701,1589.295547269698,7.079942785402675,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re2.0e+03,,,850.5574653896634,33.57054180581041,0.1666567055,1.0,10,0.501896,7.547219129952544,2014.352900178409,7.040858927756381,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re2.6e+03,,,1305.0456128738028,43.671181915975374,0.1666567055,1.0,10,0.501896,6.842830767016721,2620.427530050711,7.007059565362292,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re3.3e+03,,,1751.9340436280588,51.72883113033057,0.1666567055,1.0,10,0.501896,6.54715196839508,3103.9153795303223,6.989561354230816,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re4.2e+03,,,3589.5538260717994,71.89067906872839,0.1666567055,1.0,10,0.501896,6.945368583221772,4313.698560945595,6.9629640273647,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re5.3e+03,,,5784.405018861847,87.55318184747689,0.1666567055,1.0,10,0.501896,7.545965698201036,5253.504897075797,6.950756448236027,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re6.7e+03,,,7835.221062762013,107.81956481732678,0.1666567055,1.0,10,0.501896,6.7399411573509775,6469.560555265312,6.940224234995459,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re8.5e+03,,,14023.222259505968,140.18450372806288,0.1666567055,1.0,10,0.501896,7.135884308455882,8411.572958164763,6.929719378712636,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.1e+04,,,21002.02641952401,176.8725595993497,0.1666567055,1.0,10,0.501896,6.713365293047373,10612.98788240775,6.922460373033153,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.4e+04,,,34154.63456894226,218.19289323780475,0.1666567055,1.0,10,0.501896,7.174116764621355,13092.356085114425,6.917207756885889,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.7e+04,,,59788.78803383218,297.64950110365675,0.1666567055,1.0,10,0.501896,6.748533873186609,17860.03750708109,6.911205740634513,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re2.2e+04,,,88886.8887005,370.4917209925632,0.1666567055,1.0,10,0.501896,6.475610066816807,22230.83192968573,6.907965237748161,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re2.8e+04,,,157402.29859905838,461.26603725866926,0.1666567055,1.0,10,0.501896,7.397894137188782,27677.61644362214,6.90535940878746,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re3.6e+04,,,275317.9697177793,596.0948140771957,0.1666567055,1.0,10,0.501896,7.748254392718267,35767.826580322966,6.9029537796313845,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re4.5e+04,,,384605.4060690444,735.7647923513828,0.1666567055,1.0,10,0.501896,7.104563167736613,44148.52616604633,6.901391489726484,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re5.7e+04,,,641092.9772972672,950.3777692268884,0.1666567055,1.0,10,0.501896,7.097877204241488,57026.07443100382,6.899885806493706,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re7.3e+04,,,986690.467370404,1212.8240554266445,0.1666567055,1.0,10,0.501896,6.707880666326072,72773.79279687276,6.898768790820119,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re9.2e+04,,,1808726.915353908,1499.8091491075024,0.1666567055,1.0,10,0.501896,8.040832293652574,89993.92761352182,6.897994795302752,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.2e+05,,,2368347.169102576,1948.8597834464588,0.1666567055,1.0,10,0.501896,6.235685129925238,116938.57607466378,6.897241107253972,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.5e+05,,,4216378.274603824,2431.006250681162,0.1666567055,1.0,10,0.501896,7.134563634735605,145869.09319896292,6.896741849031111,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.9e+05,,,7087596.286480472,3098.63437335327,0.1666567055,1.0,10,0.501896,7.38173250573569,185929.17483018828,6.896307047445452,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re2.4e+05,,,11578983.600317392,4113.326830053545,0.1666567055,1.0,10,0.501896,6.843590300968085,246814.36115713595,6.895916491021185,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re3.0e+05,,,16353765.01460896,4993.775216895724,0.1666567055,1.0,10,0.501896,6.5578242552102255,299644.42186190485,6.89570621265175,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re3.9e+05,,,25374468.64098274,6293.756562093999,0.1666567055,1.0,10,0.501896,6.405854575530301,377647.9646115408,6.895503299079561,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re4.9e+05,,,53386903.82657114,8456.094830040736,0.1666567055,1.0,10,0.501896,7.466121365537049,507396.01534009306,6.895303976382242,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re6.2e+05,,,64566673.09560932,9966.902863136838,0.1666567055,1.0,10,0.501896,6.499619873094129,598049.9154375062,6.895216035236068,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re7.9e+05,,,101924266.08596808,12454.688450182695,0.1666567055,1.0,10,0.501896,6.570703289887871,747325.9724423566,6.895117717298403,0,True,False,0.498104
ergun_inertial_phi0.502_d10_Re1.0e+06,,,150118647.72967038,15182.764104098558,0.1666567055,1.0,10,0.501896,6.512278346541432,911020.2951958964,6.89504694136529,0,True,False,0.498104
ergun_inertial_phi0.543_d6_Re1.0e+03,,,707.530379680341,28.87811476673951,0.1666567055,1.0,6,0.543104,5.090479191443427,1039.6742698147063,5.179225855234935,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.3e+03,,,1093.4947038006435,36.16213426803702,0.1666567055,1.0,6,0.543104,5.0171816544180246,1301.9146451819313,5.141355732196234,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.6e+03,,,1911.1784624580723,47.15280538407902,0.1666567055,1.0,6,0.543104,5.157478427304935,1697.6024544327386,5.106360318640053,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re2.0e+03,,,3033.178195601336,56.10987806752127,0.1666567055,1.0,6,0.543104,5.780568152436974,2020.0763443336373,5.087979377444257,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re2.6e+03,,,4041.8897030406206,71.32424043099081,0.1666567055,1.0,6,0.543104,4.7671783254009705,2567.8261267797884,5.067338612691195,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re3.3e+03,,,7102.425998412075,91.9482722967018,0.1666567055,1.0,6,0.543104,5.040467527909748,3310.3356515121486,5.0502643738937225,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re4.2e+03,,,11494.17665475922,119.74411077030253,0.1666567055,1.0,6,0.543104,4.809731041656675,4311.045645996015,5.0365577482512105,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re5.3e+03,,,19873.877585099253,150.76273127686022,0.1666567055,1.0,6,0.543104,5.246212373362812,5427.782728257288,5.027229011706139,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re6.7e+03,,,28267.689595688746,183.04529138909697,0.1666567055,1.0,6,0.543104,5.062026807361271,6590.024355993176,5.020877692814178,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re8.5e+03,,,50210.82392734754,231.14382460130244,0.1666567055,1.0,6,0.543104,5.638765167202441,8321.675047199435,5.014705500000917,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.1e+04,,,70758.5128135119,294.4287280633515,0.1666567055,1.0,6,0.543104,4.8974451554063005,10600.067744529542,5.00965672341852,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.4e+04,,,112007.5963634943,369.5863724224167,0.1666567055,1.0,6,0.543104,4.920019559511347,13305.904661210889,5.005906772907768,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.7e+04,,,203072.33112929092,484.1437107545168,0.1666567055,1.0,6,0.543104,5.1982051543994485,17430.21533884276,5.002430761609921,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re2.2e+04,,,300534.1629920948,603.3164941810458,0.1666567055,1.0,6,0.543104,4.953985146978591,21720.691971114684,5.000215596520775,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re2.8e+04,,,446379.7112606864,747.2952100871516,0.1666567055,1.0,6,0.543104,4.79591304361613,26904.23554858349,4.998481754966544,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re3.6e+04,,,1013225.4383675758,1074.7331389715202,0.1666567055,1.0,6,0.543104,5.263274908154408,38692.705549907325,4.996268228829959,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re4.5e+04,,,1171452.732075586,1226.4868926190984,0.1666567055,1.0,6,0.543104,4.672509546583284,44156.167215933536,4.995643164956057,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re5.7e+04,,,1990913.5083265984,1547.324935802583,0.1666567055,1.0,6,0.543104,4.989311218655291,55707.02713078351,4.994725276449492,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re7.3e+04,,,3284814.58189291,2023.918266681312,0.1666567055,1.0,6,0.543104,4.811452139373281,72865.41254763896,4.993899006468169,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re9.2e+04,,,5444844.503580499,2468.4607019449745,0.1666567055,1.0,6,0.543104,5.36147514048437,88869.89675713857,4.993415900341403,0,True,False,0.45689599999999997
ergun_inertial_phi0.543_d6_Re1.2e+05,,,8894235.57102525,3300.061201519097,0.1666567055,1.0,6,0.543104,4.900223513350391,118809.30413036744,4.992861638425782,0,True,False,0.45689599999999997
