filename,dP_L,v,mu,rho,D,eps,f,Re,eps_rel,f_true,branch
moody_eps6.97e-06_Re2.77e+07,2829936.3597047795,264.8173845513256,0.001,1000.0,0.1,6.972762494645748e-07,0.0080707460239916,26481738.45513256,6.972762494645748e-06,0.0081672371875193,colebrook
moody_eps6.97e-06_Re3.15e+07,4226268.120730073,326.28987406744534,0.001,1000.0,0.1,6.972762494645748e-07,0.0079392567864597,32628987.40674453,6.972762494645748e-06,0.0080806451710893,colebrook
moody_eps6.97e-06_Re3.58e+07,4757569.042712764,345.0913153227911,0.001,1000.0,0.1,6.972762494645748e-07,0.0079900047142606,34509131.53227911,6.972762494645748e-06,0.0080595285182368,colebrook
moody_eps6.97e-06_Re4.07e+07,6081318.957733675,397.0405454717762,0.001,1000.0,0.1,6.972762494645748e-07,0.0077153931336726,39704054.54717762,6.972762494645748e-06,0.0080103578937346,colebrook
moody_eps6.97e-06_Re4.63e+07,8956987.78300974,468.79253022659856,0.001,1000.0,0.1,6.972762494645748e-07,0.0081513700907991,46879253.02265985,6.972762494645748e-06,0.0079585024934683,colebrook
moody_eps6.97e-06_Re5.26e+07,10786019.272891585,517.4618212770847,0.001,1000.0,0.1,6.972762494645748e-07,0.0080562801897699,51746182.12770847,6.972762494645748e-06,0.0079307154111668,colebrook
moody_eps6.97e-06_Re5.98e+07,13763478.119792491,591.3040765669609,0.001,1000.0,0.1,6.972762494645748e-07,0.0078729310181003,59130407.656696096,6.972762494645748e-06,0.0078965175529847,colebrook
moody_eps6.97e-06_Re6.80e+07,19166536.36475017,682.7281778447255,0.001,1000.0,0.1,6.972762494645748e-07,0.0082239029752581,68272817.78447254,6.972762494645748e-06,0.0078636148448753,colebrook
moody_eps6.97e-06_Re7.73e+07,23446625.666527063,785.3072238611628,0.001,1000.0,0.1,6.972762494645748e-07,0.0076038083225855,78530722.38611628,6.972762494645748e-06,0.0078351702901798,colebrook
moody_eps6.97e-06_Re8.79e+07,30953546.101250548,893.1697373040652,0.001,1000.0,0.1,6.972762494645748e-07,0.0077601909192855,89316973.73040652,6.972762494645748e-06,0.00781185604168,colebrook
moody_eps6.97e-06_Re1.00e+08,36959583.41467775,986.106604305206,0.001,1000.0,0.1,6.972762494645748e-07,0.0076016755307234,98610660.4305206,6.972762494645748e-06,0.0077956160302825,colebrook
moody_eps9.20e-06_Re1.88e+07,1491857.0109169616,189.1006243932768,0.001,1000.0,0.1,9.202191841917988e-07,0.00834394186483,18910062.43932768,9.202191841917986e-06,0.0085529203568253,colebrook
moody_eps9.20e-06_Re2.14e+07,2010731.617562689,222.61818536570988,0.001,1000.0,0.1,9.202191841917988e-07,0.0081145198310509,22261818.536570985,9.202191841917986e-06,0.0084775577850524,colebrook
moody_eps9.20e-06_Re2.43e+07,2705393.210178016,256.05173658697794,0.001,1000.0,0.1,9.202191841917988e-07,0.0082528687837276,25605173.65869779,9.202191841917986e-06,0.0084195447300724,colebrook
moody_eps9.20e-06_Re2.77e+07,3277789.4971150486,278.6386469967003,0.001,1000.0,0.1,9.202191841917988e-07,0.0084436135803763,27863864.699670028,9.202191841917986e-06,0.0083872735920119,colebrook
moody_eps9.20e-06_Re3.15e+07,3812258.7457707855,311.4856879671825,0.001,1000.0,0.1,9.202191841917988e-07,0.0078584369267285,31148568.796718247,9.202191841917986e-06,0.0083477513877815,colebrook
moody_eps9.20e-06_Re3.58e+07,5409024.86293068,352.71320433849434,0.001,1000.0,0.1,9.202191841917988e-07,0.0086957197875942,35271320.43384943,9.202191841917986e-06,0.0083074866999886,colebrook
moody_eps9.20e-06_Re4.07e+07,6003871.978435229,391.56708543444745,0.001,1000.0,0.1,9.202191841917988e-07,0.0078315741064523,39156708.543444745,9.202191841917986e-06,0.0082765548386623,colebrook
moody_eps9.20e-06_Re4.63e+07,8591302.93828099,459.6512118841819,0.001,1000.0,0.1,9.202191841917988e-07,0.0081326523865582,45965121.18841819,9.202191841917986e-06,0.0082338913594805,colebrook
moody_eps9.20e-06_Re5.26e+07,10280124.54148404,506.08388535525023,0.001,1000.0,0.1,9.202191841917988e-07,0.0080275561900406,50608388.535525024,9.202191841917986e-06,0.0082108572067542,colebrook
moody_eps9.20e-06_Re5.98e+07,14041183.547887895,589.6380269665783,0.001,1000.0,0.1,9.202191841917988e-07,0.0080772354672279,58963802.69665782,9.202191841917986e-06,0.0081779041609803,colebrook
moody_eps9.20e-06_Re6.80e+07,19446893.0537532,683.5350534266648,0.001,1000.0,0.1,9.202191841917988e-07,0.0083245092284561,68353505.34266648,9.202191841917986e-06,0.0081498880015913,colebrook
moody_eps9.20e-06_Re7.73e+07,25136522.69593915,782.4738398813705,0.001,1000.0,0.1,9.202191841917988e-07,0.0082109903276692,78247383.98813705,9.202191841917986e-06,0.0081272375306956,colebrook
moody_eps9.20e-06_Re8.79e+07,35816161.075540125,924.9188924002588,0.001,1000.0,0.1,9.202191841917988e-07,0.0083733979027078,92491889.24002588,9.202191841917986e-06,0.0081027269657829,colebrook
moody_eps9.20e-06_Re1.00e+08,33653951.2988737,916.324055395552,0.001,1000.0,0.1,9.202191841917988e-07,0.0080161877775891,91632405.5395552,9.202191841917986e-06,0.0081040004682372,colebrook
moody_eps1.21e-05_Re2.14e+07,1891768.0820535424,202.5732508233381,0.001,1000.0,0.1,1.214444558530229e-06,0.009220058876213,20257325.08233381,1.214444558530229e-05,0.0087776835364011,colebrook
moody_eps1.21e-05_Re2.43e+07,2287746.737566865,229.0675384928758,0.001,1000.0,0.1,1.214444558530229e-06,0.0087198867052737,22906753.849287577,1.214444558530229e-05,0.0087306210888626,colebrook
moody_eps1.21e-05_Re2.77e+07,3191973.654826473,267.9313883540333,0.001,1000.0,0.1,1.214444558530229e-06,0.008892873301503,26793138.835403327,1.214444558530229e-05,0.0086767297967849,colebrook
moody_eps1.21e-05_Re3.15e+07,3945659.648147245,307.49308766008454,0.001,1000.0,0.1,1.214444558530229e-06,0.0083460100084596,30749308.76600845,1.214444558530229e-05,0.0086345847113595,colebrook
moody_eps1.21e-05_Re3.58e+07,5326737.813206495,354.2229037359319,0.001,1000.0,0.1,1.214444558530229e-06,0.0084905933050824,35422290.37359319,1.214444558530229e-05,0.0085959326336459,colebrook
moody_eps1.21e-05_Re4.07e+07,6408165.572994279,383.9566862154554,0.001,1000.0,0.1,1.214444558530229e-06,0.0086935919223846,38395668.62154554,1.214444558530229e-05,0.0085758551095266,colebrook
moody_eps1.21e-05_Re4.63e+07,8212068.432029044,430.63265022606777,0.001,1000.0,0.1,1.214444558530229e-06,0.0088566329467401,43063265.022606775,1.214444558530229e-05,0.0085495319985263,colebrook
moody_eps1.21e-05_Re5.26e+07,11882553.410685835,520.914407577268,0.001,1000.0,0.1,1.214444558530229e-06,0.0087580421680908,52091440.7577268,1.214444558530229e-05,0.0085111935023518,colebrook
moody_eps1.21e-05_Re5.98e+07,14308837.436250482,587.5283275379514,0.001,1000.0,0.1,1.214444558530229e-06,0.0082904236415574,58752832.75379515,1.214444558530229e-05,0.0084900448463664,colebrook
moody_eps1.21e-05_Re6.80e+07,20008561.56153599,693.635890666796,0.001,1000.0,0.1,1.214444558530229e-06,0.0083173073475605,69363589.06667958,1.214444558530229e-05,0.0084643460488468,colebrook
moody_eps1.21e-05_Re7.73e+07,22988346.40521012,738.3515460245504,0.001,1000.0,0.1,1.214444558530229e-06,0.008433568005377,73835154.60245505,1.214444558530229e-05,0.0084556278689724,colebrook
moody_eps1.21e-05_Re8.79e+07,30034071.145364035,843.8625897084343,0.001,1000.0,0.1,1.214444558530229e-06,0.0084353038825669,84386258.97084342,1.214444558530229e-05,0.008438570805267,colebrook
moody_eps1.21e-05_Re1.00e+08,47046404.89346322,1042.2357705285167,0.001,1000.0,0.1,1.214444558530229e-06,0.0086621258378395,104223577.05285168,1.214444558530229e-05,0.0084155410291381,colebrook
moody_eps1.60e-05_Re1.88e+07,1604285.341189512,187.69218247354692,0.001,1000.0,0.1,1.6027437930877554e-06,0.0091079207344118,18769218.247354697,1.6027437930877553e-05,0.0090994966963321,colebrook
moody_eps1.60e-05_Re2.14e+07,1933739.8807525707,206.35981462331983,0.001,1000.0,0.1,1.6027437930877554e-06,0.0090819225005541,20635981.462331988,1.6027437930877553e-05,0.0090664839963695,colebrook
moody_eps1.60e-05_Re2.43e+07,2549899.9664415447,243.19830970732676,0.001,1000.0,0.1,1.6027437930877554e-06,0.0086224768016534,24319830.970732678,1.6027437930877553e-05,0.0090149146579606,colebrook
moody_eps1.60e-05_Re2.77e+07,3247428.413862253,270.6988337706032,0.001,1000.0,0.1,1.6027437930877554e-06,0.0088633278201475,27069883.37706032,1.6027437930877553e-05,0.0089848323675745,colebrook
moody_eps1.60e-05_Re3.15e+07,3902326.781365316,300.6096203044687,0.001,1000.0,0.1,1.6027437930877554e-06,0.0086367009068258,30060962.03044687,1.6027437930877553e-05,0.0089578978405065,colebrook
moody_eps1.60e-05_Re3.58e+07,6040650.67978291,373.9843812486236,0.001,1000.0,0.1,1.6027437930877554e-06,0.0086378724628289,37398438.12486236,1.6027437930877553e-05,0.0089089445927774,colebrook
moody_eps1.60e-05_Re4.07e+07,6709759.158019626,396.5810026312447,0.001,1000.0,0.1,1.6027437930877554e-06,0.008532437477098,39658100.26312447,1.6027437930877553e-05,0.0088973004232194,colebrook
moody_eps1.60e-05_Re4.63e+07,10497173.667890953,480.0333733494979,0.001,1000.0,0.1,1.6027437930877554e-06,0.0091108629592772,48003337.33494978,1.6027437930877553e-05,0.0088633180165185,colebrook
moody_eps1.60e-05_Re5.26e+07,12511668.642027533,531.144540309418,0.001,1000.0,0.1,1.6027437930877554e-06,0.0088699217057394,53114454.03094179,1.6027437930877553e-05,0.0088475337540279,colebrook
moody_eps1.60e-05_Re5.98e+07,15214198.275748575,589.447109504014,0.001,1000.0,0.1,1.6027437930877554e-06,0.0087576862596977,58944710.9504014,1.6027437930877553e-05,0.0088327289327427,colebrook
moody_eps1.60e-05_Re6.80e+07,19979240.57242398,666.5866129986649,0.001,1000.0,0.1,1.6027437930877554e-06,0.0089928178520846,66658661.2998665,1.6027437930877553e-05,0.008816969524523,colebrook
moody_eps1.60e-05_Re7.73e+07,28192552.99451078,789.6691612378258,0.001,1000.0,0.1,1.6027437930877554e-06,0.0090421986776268,78966916.12378259,1.6027437930877553e-05,0.0087979919564422,colebrook
moody_eps1.60e-05_Re8.79e+07,39226911.47923226,935.2076705202156,0.001,1000.0,0.1,1.6027437930877554e-06,0.0089701145814359,93520767.05202158,1.6027437930877553e-05,0.008781817500754,colebrook
moody_eps1.60e-05_Re1.00e+08,46968336.69032124,1019.2181895485812,0.001,1000.0,0.1,1.6027437930877554e-06,0.0090427566734938,101921818.95485812,1.6027437930877553e-05,0.0087745293305127,colebrook
moody_eps2.12e-05_Re2.14e+07,2294849.509011641,227.35600158156728,0.001,1000.0,0.1,2.115195500888224e-06,0.0088791493426148,22735600.158156727,2.1151955008882235e-05,0.009375388673813,colebrook
moody_eps2.12e-05_Re2.43e+07,2740831.8420201414,237.31428889135904,0.001,1000.0,0.1,2.115195500888224e-06,0.0097334008736509,23731428.8891359,2.1151955008882235e-05,0.0093645030444671,colebrook
moody_eps2.12e-05_Re2.77e+07,3650877.548372401,271.1986477995906,0.001,1000.0,0.1,2.115195500888224e-06,0.0099277817890128,27119864.77995906,2.1151955008882235e-05,0.0093330720333202,colebrook
moody_eps2.12e-05_Re3.15e+07,4530865.768291555,307.0553511302696,0.001,1000.0,0.1,2.115195500888224e-06,0.0096112052296932,30705535.11302696,2.1151955008882235e-05,0.0093069352601416,colebrook
moody_eps2.12e-05_Re3.58e+07,5991963.145236043,356.90934419109675,0.001,1000.0,0.1,2.115195500888224e-06,0.0094076963760426,35690934.41910967,2.1151955008882235e-05,0.0092788846356271,colebrook
moody_eps2.12e-05_Re4.07e+07,6866767.990142774,394.4546195876888,0.001,1000.0,0.1,2.115195500888224e-06,0.0088264949377469,39445461.95876888,2.1151955008882235e-05,0.0092622241764313,colebrook
moody_eps2.12e-05_Re4.63e+07,10192949.004020602,473.5704365374584,0.001,1000.0,0.1,2.115195500888224e-06,0.009089932979093,47357043.653745845,2.1151955008882235e-05,0.0092354261984672,colebrook
moody_eps2.12e-05_Re5.26e+07,11688157.87133249,511.7964042921272,0.001,1000.0,0.1,2.115195500888224e-06,0.0089244529425768,51179640.42921272,2.1151955008882235e-05,0.0092253378844146,colebrook
moody_eps2.12e-05_Re5.98e+07,16119946.181668632,579.7460336663665,0.001,1000.0,0.1,2.115195500888224e-06,0.0095921952659244,57974603.366636656,2.1151955008882235e-05,0.0092105813960459,colebrook
moody_eps2.12e-05_Re6.80e+07,19804904.105952952,661.6359147830544,0.001,1000.0,0.1,2.115195500888224e-06,0.0090482501075316,66163591.47830545,2.1151955008882235e-05,0.0091967077438703,colebrook
moody_eps2.12e-05_Re7.73e+07,30490376.639418736,820.4465583838296,0.001,1000.0,0.1,2.115195500888224e-06,0.0090592488524035,82044655.83838296,2.1151955008882235e-05,0.0091775077916615,colebrook
moody_eps2.12e-05_Re8.79e+07,35851621.934765585,879.305217441837,0.001,1000.0,0.1,2.115195500888224e-06,0.0092738379645951,87930521.7441837,2.1151955008882235e-05,0.009172113933029,colebrook
moody_eps2.12e-05_Re1.00e+08,44091745.44490362,991.1593378206568,0.001,1000.0,0.1,2.115195500888224e-06,0.0089763614796158,99115933.78206567,2.1151955008882235e-05,0.009163593624903,colebrook
moody_eps2.79e-05_Re1.88e+07,1781275.2875886206,187.4770029066416,0.001,1000.0,0.1,2.791495450659851e-06,0.0101359634145706,18747700.29066416,2.791495450659851e-05,0.0098000252520827,colebrook
moody_eps2.79e-05_Re2.14e+07,2161739.46686241,209.20542194059377,0.001,1000.0,0.1,2.791495450659851e-06,0.0098784197354833,20920542.194059376,2.791495450659851e-05,0.0097735742631344,colebrook
moody_eps2.79e-05_Re2.43e+07,3152416.88323926,256.7626052848485,0.001,1000.0,0.1,2.791495450659851e-06,0.0095633509398323,25676260.52848485,2.791495450659851e-05,0.009730505237012,colebrook
moody_eps2.79e-05_Re2.77e+07,3940681.133422959,278.4876246036477,0.001,1000.0,0.1,2.791495450659851e-06,0.0101622409668162,27848762.46036477,2.791495450659851e-05,0.0097154906640856,colebrook
moody_eps2.79e-05_Re3.15e+07,4575300.336563578,306.8623548610765,0.001,1000.0,0.1,2.791495450659851e-06,0.0097176751362534,30686235.486107647,2.791495450659851e-05,0.009698940492674,colebrook
moody_eps2.79e-05_Re3.58e+07,5879815.3331594085,354.491059210185,0.001,1000.0,0.1,2.791495450659851e-06,0.0093580014875614,35449105.9210185,2.791495450659851e-05,0.0096768849254862,colebrook
moody_eps2.79e-05_Re4.07e+07,7985990.8398561375,411.8702972039833,0.001,1000.0,0.1,2.791495450659851e-06,0.0094153800977023,41187029.72039833,2.791495450659851e-05,0.0096568586571751,colebrook
moody_eps2.79e-05_Re4.63e+07,11400376.442232918,486.2421764592224,0.001,1000.0,0.1,2.791495450659851e-06,0.0096437053879825,48624217.64592224,2.791495450659851e-05,0.0096377297267716,colebrook
moody_eps2.79e-05_Re5.26e+07,13176448.875098037,522.79175108466,0.001,1000.0,0.1,2.791495450659851e-06,0.00964208429939,52279175.108466,2.791495450659851e-05,0.0096302688650781,colebrook
moody_eps2.79e-05_Re5.98e+07,17211468.243359573,600.057106952235,0.001,1000.0,0.1,2.791495450659851e-06,0.0095601068867045,60005710.6952235,2.791495450659851e-05,0.0096174161234937,colebrook
moody_eps2.79e-05_Re6.80e+07,21919903.693036195,681.3741588866262,0.001,1000.0,0.1,2.791495450659851e-06,0.0094427245125846,68137415.88866262,2.791495450659851e-05,0.009606970213458,colebrook
moody_eps2.79e-05_Re7.73e+07,28306869.58671697,761.9379014566075,0.001,1000.0,0.1,2.791495450659851e-06,0.0097517528259638,76193790.14566074,2.791495450659851e-05,0.0095987774422612,colebrook
moody_eps2.79e-05_Re8.79e+07,31863088.14683747,824.8580010643147,0.001,1000.0,0.1,2.791495450659851e-06,0.0093661148279421,82485800.10643147,2.791495450659851e-05,0.0095934719957994,colebrook
moody_eps2.79e-05_Re1.00e+08,48430269.02607104,1000.2566890773404,0.001,1000.0,0.1,2.791495450659851e-06,0.0096810831107518,100025668.90773404,2.791495450659851e-05,0.0095821536439952,colebrook
moody_eps3.68e-05_Re1.44e+06,12009.608356130611,14.330686194186384,0.001,1000.0,0.1,3.6840314986403865e-06,0.0116956635998204,1433068.6194186383,3.684031498640386e-05,0.011893516143501,colebrook
moody_eps3.68e-05_Re1.64e+06,16510.864526960024,16.71890032718093,0.001,1000.0,0.1,3.6840314986403865e-06,0.011813657952856,1671890.032718093,3.684031498640386e-05,0.0116987560874649,colebrook
moody_eps3.68e-05_Re1.86e+06,21911.95769099526,19.320802203312123,0.001,1000.0,0.1,3.6840314986403865e-06,0.011739804572669,1932080.2203312125,3.684031498640386e-05,0.0115298561363026,colebrook
moody_eps3.68e-05_Re2.12e+06,24376.993306027896,21.32210384716632,0.001,1000.0,0.1,3.6840314986403865e-06,0.010723832583503,2132210.3847166323,3.684031498640386e-05,0.0114222201782648,colebrook
moody_eps3.68e-05_Re2.41e+06,32559.783446404817,24.252450906069303,0.001,1000.0,0.1,3.6840314986403865e-06,0.0110713411995068,2425245.0906069307,3.684031498640386e-05,0.0112904110801179,colebrook
moody_eps3.68e-05_Re2.74e+06,44773.79746987471,28.31491264116726,0.001,1000.0,0.1,3.6840314986403865e-06,0.0111692361684821,2831491.264116726,3.684031498640386e-05,0.0111446552223475,colebrook
moody_eps3.68e-05_Re3.12e+06,50593.6968546605,30.466623150024475,0.001,1000.0,0.1,3.6840314986403865e-06,0.0109012868738003,3046662.3150024475,3.684031498640386e-05,0.0110804031008769,colebrook
moody_eps3.68e-05_Re3.54e+06,63157.82799532791,34.189521339598244,0.001,1000.0,0.1,3.6840314986403865e-06,0.0108061537046829,3418952.1339598247,3.684031498640386e-05,0.0109851259701704,colebrook
moody_eps3.68e-05_Re4.03e+06,93070.55235921388,40.68554773500419,0.001,1000.0,0.1,3.6840314986403865e-06,0.0112450645513382,4068554.773500419,3.684031498640386e-05,0.0108543358625471,colebrook
moody_eps3.68e-05_Re4.58e+06,119467.5143942257,46.54718497493437,0.001,1000.0,0.1,3.6840314986403865e-06,0.0110279041035305,4654718.497493437,3.684031498640386e-05,0.0107632539748972,colebrook
moody_eps3.68e-05_Re5.21e+06,151446.01993253344,53.52011307341787,0.001,1000.0,0.1,3.6840314986403865e-06,0.0105743532728534,5352011.307341787,3.684031498640386e-05,0.0106775174987812,colebrook
moody_eps3.68e-05_Re5.93e+06,194893.9320900564,61.8908445534519,0.001,1000.0,0.1,3.6840314986403865e-06,0.0101759624417646,6189084.455345189,3.684031498640386e-05,0.0105970908900345,colebrook
moody_eps3.68e-05_Re6.74e+06,237486.67319020032,67.6219663812565,0.001,1000.0,0.1,3.6840314986403865e-06,0.0103870841127316,6762196.63812565,3.684031498640386e-05,0.0105522148899935,colebrook
moody_eps3.68e-05_Re7.66e+06,288371.5448610028,72.22032806134372,0.001,1000.0,0.1,3.6840314986403865e-06,0.011057666461599,7222032.806134372,3.684031498640386e-05,0.0105207988942516,colebrook
moody_eps3.68e-05_Re8.71e+06,359513.401754916,82.04006258033985,0.001,1000.0,0.1,3.6840314986403865e-06,0.0106829971894143,8204006.258033985,3.684031498640386e-05,0.0104643361907767,colebrook
moody_eps3.68e-05_Re9.90e+06,563096.5417650354,104.52091642919954,0.001,1000.0,0.1,3.6840314986403865e-06,0.010308760216134,10452091.642919956,3.684031498640386e-05,0.0103717705219843,colebrook
moody_eps3.68e-05_Re1.13e+07,615644.8727082358,112.23381459906057,0.001,1000.0,0.1,3.6840314986403865e-06,0.0097749110623712,11223381.459906057,3.684031498640386e-05,0.010347888623511,colebrook
moody_eps3.68e-05_Re1.28e+07,869814.580649907,127.10388993293518,0.001,1000.0,0.1,3.6840314986403865e-06,0.0107680978906833,12710388.993293518,3.684031498640386e-05,0.0103094434343697,colebrook
moody_eps3.68e-05_Re1.46e+07,1025398.5005598998,143.34996203728065,0.001,1000.0,0.1,3.6840314986403865e-06,0.0099799303225533,14334996.203728065,3.684031498640386e-05,0.0102759691561225,colebrook
moody_eps3.68e-05_Re1.66e+07,1271648.2917448774,154.45974774211987,0.001,1000.0,0.1,3.6840314986403865e-06,0.0106602248571292,15445974.774211986,3.684031498640386e-05,0.0102568846603874,colebrook
moody_eps3.68e-05_Re1.88e+07,1837860.9474655057,190.6069012670792,0.001,1000.0,0.1,3.6840314986403865e-06,0.0101173180607414,19060690.126707915,3.684031498640386e-05,0.0102094034421122,colebrook
moody_eps3.68e-05_Re2.14e+07,2444228.754645081,220.8749226483045,0.001,1000.0,0.1,3.6840314986403865e-06,0.0100202607678637,22087492.264830448,3.684031498640386e-05,0.010181064376405,colebrook
moody_eps3.68e-05_Re2.43e+07,3146181.2343185875,240.98773164975464,0.001,1000.0,0.1,3.6840314986403865e-06,0.0108348739790781,24098773.164975464,3.684031498640386e-05,0.010166005672984,colebrook
moody_eps3.68e-05_Re2.77e+07,3715887.62740382,269.43633535768794,0.001,1000.0,0.1,3.6840314986403865e-06,0.0102371776941378,26943633.535768792,3.684031498640386e-05,0.0101483993601597,colebrook
moody_eps3.68e-05_Re3.15e+07,5097252.355288817,316.8344262676758,0.001,1000.0,0.1,3.6840314986403865e-06,0.0101555021320981,31683442.62676758,3.684031498640386e-05,0.0101258582958998,colebrook
moody_eps3.68e-05_Re3.58e+07,6227549.489590775,357.9220941177107,0.001,1000.0,0.1,3.6840314986403865e-06,0.0097223257403585,35792209.41177107,3.684031498640386e-05,0.0101110075284326,colebrook
moody_eps3.68e-05_Re4.07e+07,8230579.186819844,405.23033200804815,0.001,1000.0,0.1,3.6840314986403865e-06,0.010024356482947,40523033.200804815,3.684031498640386e-05,0.0100975407978094,colebrook
moody_eps3.68e-05_Re4.63e+07,10115459.32151826,453.4869253038354,0.001,1000.0,0.1,3.6840314986403865e-06,0.0098375298501468,45348692.530383535,3.684031498640386e-05,0.0100866306314484,colebrook
moody_eps3.68e-05_Re5.26e+07,12816156.284805069,510.5231691803256,0.001,1000.0,0.1,3.6840314986403865e-06,0.0098346039993216,51052316.91803256,3.684031498640386e-05,0.0100763389078386,colebrook
moody_eps3.68e-05_Re5.98e+07,18473842.47010559,605.5965991739948,0.001,1000.0,0.1,3.6840314986403865e-06,0.0100744275120945,60559659.91739948,3.684031498640386e-05,0.0100634152618376,colebrook
moody_eps3.68e-05_Re6.80e+07,26153743.759516973,714.8406495955651,0.001,1000.0,0.1,3.6840314986403865e-06,0.0102363559322035,71484064.9595565,3.684031498640386e-05,0.0100527447187302,colebrook
moody_eps3.68e-05_Re7.73e+07,28538194.817094,759.7553600202019,0.001,1000.0,0.1,3.6840314986403865e-06,0.0098880111772386,75975536.0020202,3.684031498640386e-05,0.0100492348815525,colebrook
moody_eps3.68e-05_Re8.79e+07,38031489.98563456,874.9026357189374,0.001,1000.0,0.1,3.6840314986403865e-06,0.0099369678863167,87490263.57189374,3.684031498640386e-05,0.0100418621116942,colebrook
moody_eps3.68e-05_Re1.00e+08,53199511.54771107,1000.110827245351,0.001,1000.0,0.1,3.6840314986403865e-06,0.0106375443194162,100011082.7245351,3.684031498640386e-05,0.0100357504330023,colebrook
moody_eps4.86e-05_Re1.44e+06,11801.512825973165,13.970798698958644,0.001,1000.0,0.1,4.86194168067384e-06,0.0120927537218473,1397079.8698958645,4.861941680673839e-05,0.012175592269948,colebrook
moody_eps4.86e-05_Re1.64e+06,17883.66714741264,16.993441263662632,0.001,1000.0,0.1,4.86194168067384e-06,0.0123857954752782,1699344.1263662633,4.861941680673839e-05,0.0119481252482588,colebrook
moody_eps4.86e-05_Re1.86e+06,17966.088324514094,17.849144481270127,0.001,1000.0,0.1,4.86194168067384e-06,0.0112784317577106,1784914.4481270127,4.861941680673839e-05,0.0118949815290522,colebrook
moody_eps4.86e-05_Re2.12e+06,30280.75838189414,22.29573823502241,0.001,1000.0,0.1,4.86194168067384e-06,0.0121829659331942,2229573.823502241,4.861941680673839e-05,0.0116731150176976,colebrook
moody_eps4.86e-05_Re2.41e+06,32447.054980544497,23.660486169759047,0.001,1000.0,0.1,4.86194168067384e-06,0.0115919887781483,2366048.6169759044,4.861941680673839e-05,0.0116188730936181,colebrook
